protection,region,reef,year,nrsi,nrsi_01,latitude,longitude
Not Protected,Los Cabos,SANTA_MARIA,2023,-0.5962487794910732,0.20187561025446338,22.927461,-109.815316
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2023,-0.7976564049526615,0.10117179752366923,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_BONANZA,2023,-0.8680528828544672,0.06597355857276638,24.455518,-110.29038
Lightly Protected,La Paz,ESPIRITU_SANTO_C59,2023,-0.7749702940977008,0.1125148529511496,24.43973,-110.37683
Not Protected,La Paz,ESPIRITU_SANTO_CATEDRAL,2023,-0.4054328529209726,0.29728357353951373,24.441111,-110.37475
Lightly Protected,La Paz,ESPIRITU_SANTO_DISPENSA,2023,-0.6215170520757908,0.1892414739621046,24.400494,-110.348259
Lightly Protected,La Paz,ESPIRITU_SANTO_EMPACHADO,2023,-0.5491301700653001,0.22543491496734996,24.447221,-110.378331
Lightly Protected,La Paz,ESPIRITU_SANTO_FANG_MING,2023,0.1156799879263702,0.5578399939631851,24.4447,-110.38135
Lightly Protected,La Paz,ESPIRITU_SANTO_GALLO,2023,-0.5383519516002641,0.23082402419986797,24.466619,-110.385076
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_GALLO,2023,-0.5304476169288668,0.23477619153556661,24.466166,-110.374666
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2023,0.06054996439990983,0.530274982199955,24.475421,-110.289305
Lightly Protected,La Paz,ESPIRITU_SANTO_SAN_GABRIEL,2023,-0.6926880474355903,0.15365597628220484,24.413891,-110.354441
Not Protected,La Paz,ESPIRITU_SANTO_SOANY,2023,-0.9001918247584917,0.049904087620754156,24.391116,-110.304853
Not Protected,La Ventana,CERRALVO_BALISA,2023,-0.2785984240651144,0.36070078796744276,24.144871,-109.863211
Not Protected,La Ventana,CERRALVO_CARPINTERO,2023,-0.4152021747779904,0.2923989126110048,24.325082211886304,-109.93980755813953
Not Protected,La Ventana,CERRALVO_NORTE,2023,-0.15053088081068985,0.42473455959465506,24.374969,-109.932606
Not Protected,La Ventana,CERRALVO_REINA,2023,-0.6315373502010642,0.18423132489946792,24.388762,-109.939961
Not Protected,La Ventana,CERRALVO_SUR_BAJO,2023,-0.7000631056281063,0.14996844718594687,24.129707,-109.797021
Not Protected,La Ventana,PUNTA_ARENAS,2023,-0.6422166669796124,0.17889166651019378,24.043448,-109.825199
Not Protected,La Ventana,PUNTA_PERICO,2023,-0.5103965443827011,0.24480172780864945,24.014233,-109.806733
Not Protected,Corredor,BURROS,2023,0.06792481137659166,0.5339624056882958,25.032361,-110.803731
Fishing Refuge,Corredor,HABANA,2023,-0.1802611286251098,0.4098694356874451,25.129618886529528,-110.86164967816855
Fishing Refuge,Corredor,PARDITO_REFUGIO,2023,-0.20245790931502788,0.3987710453424861,24.853533,-110.579633
Fishing Refuge,Corredor,PUNTA_BOTELLA,2023,0.02367773771744325,0.5118388688587217,25.292517,-110.93405
Fishing Refuge,Corredor,REFUGIO_MORENA,2023,-0.29458215915186114,0.3527089204240694,25.245621,-110.922071
Fishing Refuge,Corredor,SAN_DIEGO_ABNEGADO,2023,-0.15624108202143647,0.42187945898928175,25.182633,-110.710011
Not Protected,Corredor,SAN_EVARISTO_PUNTA_NORTE,2023,-0.56102785034628,0.21948607482686,24.919291,-110.702781
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2023,-0.0012830097945667517,0.4993584951027166,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2023,-0.6302792698036032,0.18486036509819842,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_BAJITO,2023,0.05253432830669333,0.5262671641533466,24.596666,-110.40808
Lightly Protected,La Paz,ESPIRITU_SANTO_CARDONAL,2023,-0.549421637039201,0.2252891814803995,24.53703,-110.39948
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2023,-0.7954186375178633,0.10229068124106833,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2023,-0.2775171992038416,0.36124140039807917,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_SOMERO,2023,-0.5850073290824652,0.2074963354587674,24.5983,-110.40081
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2023,-0.5218154996402484,0.2390922501798758,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_TIJERETAS,2023,-0.24501915313845143,0.37749042343077427,24.571596,-110.414701
Fishing Refuge,Corredor,ISLOTE_AGUA_VERDE,2023,-0.22087959250361827,0.3895602037481909,25.532506509775526,-111.06383274004344
Fishing Refuge,Corredor,REFUGIO_SAN_MARCIAL,2023,-0.5257334423451288,0.23713327882743562,25.530862,-111.004843
Lightly Protected,Loreto,CARMEN_ABISMO,2023,-0.602216717364401,0.19889164131779952,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2023,-0.31915877585063507,0.34042061207468244,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2023,-0.7038390834000103,0.14808045829999483,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2023,-0.39922332461073873,0.30038833769463064,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2023,-0.010771996583380954,0.49461400170830955,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2023,-0.2744911845429101,0.36275440772854495,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2023,-0.42269311235163287,0.28865344382418356,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2023,-0.5788290278212624,0.21058548608936878,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2023,0.1364052204685877,0.5682026102342939,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2023,-0.7416611020818283,0.12916944895908583,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2023,-0.09139360014390462,0.4543031999280477,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2023,0.08957636410614013,0.5447881820530701,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_REINITA,2023,0.019593162945523452,0.5097965814727617,25.747822,-111.060217
Not Protected,San Basilio,SB_19,2023,-0.6666329314338156,0.16668353428309218,26.383629,-111.427208
Not Protected,San Basilio,SB_23,2023,-0.6178504723094739,0.19107476384526306,26.348617,-111.399072
Not Protected,Santa Rosalia,PULPITO,2023,-0.010843017518924398,0.4945784912405378,26.516189,-111.442401
Not Protected,Santa Rosalia,TORTUGA_PUNTA_OESTE,2023,-0.7977196853799603,0.10114015731001985,27.450869,-111.902138
Lightly Protected,Alto Golfo,ALCATRAZ,2023,-0.30900678221384653,0.34549660889307676,29.168623,-113.607147
Lightly Protected,Alto Golfo,CANTILES_GUADALUPE,2023,0.18837452530860804,0.594187262654304,29.197441,-113.638887
Lightly Protected,Alto Golfo,CHOROS,2023,-0.3681905193688012,0.3159047403155994,28.839478,-113.246814
Lightly Protected,Alto Golfo,CORONADITO,2023,-0.6815069323864824,0.1592465338067588,29.096397,-113.530829
Lightly Protected,Alto Golfo,SALSIPUEDES,2023,-0.1960850846296877,0.4019574576851561,28.718917588921283,-112.94885127405249
Lightly Protected,Alto Golfo,VENTANA,2023,-0.22241839836805738,0.3887908008159713,28.990807,-113.495004
Fully Protected,Revillagigedo,ROCA_PARTIDA,2024,0.22023174270788823,0.6101158713539441,19.008889,-112.082222
Fully Protected,Revillagigedo,SAN_BENEDICTO_CANION,2024,0.43731804894731346,0.7186590244736567,19.297803455652176,-110.80469214608695
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2024,0.3311367871162813,0.6655683935581407,23.457861,-109.405463
Fully Protected,Cabo Pulmo,BARRA_PRIMERA,2024,-0.37188782657190217,0.31405608671404894,23.434781,-109.424377
Not Protected,Cabo Pulmo,BLEDITO,2024,-0.5846642096694115,0.20766789516529427,23.361148,-109.421591
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,2024,-0.33703729765966384,0.3314813511701681,23.438823,-109.410821
Fully Protected,Cabo Pulmo,CASITAS,2024,-0.3282193616145739,0.33589031919271306,23.403539,-109.414811
Fully Protected,Cabo Pulmo,ESPERANZA,2024,-0.3013480785470651,0.3493259607264675,23.424715,-109.408303
Fully Protected,Cabo Pulmo,GAVILANES_CABO_PULMO,2024,-0.7002102002507732,0.1498948998746134,23.452161,-109.424501
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2024,-0.2751367232908634,0.36243163835456826,23.407996156161044,-109.41333698739325
Not Protected,Cabo Pulmo,LINEA,2024,-0.24597320907905448,0.37701339546047274,23.319897,-109.417391
Fully Protected,Cabo Pulmo,LISAS,2024,-0.5202606801468531,0.23986965992657344,23.458291,-109.428915
Fully Protected,Cabo Pulmo,LOBERA_CABO_PULMO,2024,-0.7377968401216628,0.1311015799391686,23.384551,-109.412618
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2024,0.8773895388588361,0.9386947694294181,23.461938,-109.407203
Fully Protected,Cabo Pulmo,NAVAJAS,2024,-0.7320644556268402,0.1339677721865799,23.446164,-109.416728
Not Protected,Cabo Pulmo,PIEDRAS_BOLAS,2024,-0.7406167082131282,0.1296916458934359,23.355254,-109.422322
Fully Protected,Cabo Pulmo,POTANCO,2024,-0.022520081711095232,0.4887399591444524,23.381516,-109.420505
Fully Protected,Cabo Pulmo,TACHUELAS,2024,-0.7803346804624829,0.10983265976875856,23.492131,-109.457481
Not Protected,Los Cabos,ANEGADA,2024,-0.47540376630064135,0.2622981168496793,22.878554055555554,-109.89883605555556
Not Protected,Los Cabos,ARCO_SAN_LUCAS,2024,-0.5999722830921942,0.2000138584539029,22.876139,-109.892835
Not Protected,Los Cabos,CABEZA_BALLENA_CSL,2024,-0.795336089564359,0.10233195521782051,22.902206,-109.842622
Not Protected,Los Cabos,CASA_ROJA_CSL,2024,-0.65459733654951,0.172701331725245,22.898756,-109.856611
Not Protected,Los Cabos,CHILENO,2024,-0.518056657489436,0.24097167125528202,22.946031,-109.803661
Not Protected,Los Cabos,GIORGIO,2024,-0.4709097030531148,0.26454514847344257,22.896039,-109.866002
Not Protected,Los Cabos,PALMILLA_ESCALONES,2024,-0.6051289616656981,0.19743551916715096,22.99705,-109.72245
Not Protected,Los Cabos,PALMILLA_REGINA,2024,-0.7691331020256481,0.11543344898717595,22.98855,-109.732367
Not Protected,Los Cabos,PALMILLA_SAN_JOSE,2024,-0.04062826358194471,0.47968586820902764,23.005917,-109.711367
Not Protected,Los Cabos,PUNTA_OLMECA_CSL,2024,-0.8295192468015427,0.08524037659922867,22.897225,-109.874944
Not Protected,Los Cabos,SANTA_MARIA,2024,-0.7088909146931041,0.14555454265344797,22.927461,-109.815316
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2024,-0.62101322206108,0.18949338896946,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_BONANZA,2024,0.2719221242987097,0.6359610621493549,24.455518,-110.29038
Lightly Protected,La Paz,ESPIRITU_SANTO_C59,2024,-0.7762917145138002,0.1118541427430999,24.43973,-110.37683
Not Protected,La Paz,ESPIRITU_SANTO_CATEDRAL,2024,-0.0836556745561392,0.4581721627219304,24.441111,-110.37475
Lightly Protected,La Paz,ESPIRITU_SANTO_DISPENSA,2024,-0.6017736878020533,0.19911315609897334,24.400494,-110.348259
Lightly Protected,La Paz,ESPIRITU_SANTO_EMPACHADO,2024,0.032411948969713895,0.5162059744848569,24.447221,-110.378331
Lightly Protected,La Paz,ESPIRITU_SANTO_FANG_MING,2024,-0.05027920424853356,0.4748603978757332,24.4447,-110.38135
Lightly Protected,La Paz,ESPIRITU_SANTO_GALLO,2024,-0.7626188407140169,0.11869057964299157,24.466619,-110.385076
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_GALLO,2024,-0.8679799661506684,0.066010016924665793,24.466166,-110.374666
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2024,-0.3671039372010083,0.31644803139949584,24.475421,-110.289305
Lightly Protected,La Paz,ESPIRITU_SANTO_SAN_GABRIEL,2024,-0.4560403163176989,0.27197984184115054,24.413891,-110.354441
Not Protected,La Paz,ESPIRITU_SANTO_SOANY,2024,-0.860417793777662,0.06979110311116898,24.391116,-110.304853
Not Protected,La Ventana,CERRALVO_BALISA,2024,-0.1973542474463006,0.4013228762768497,24.144871,-109.863211
Not Protected,La Ventana,CERRALVO_CARPINTERO,2024,-0.5469687175679744,0.2265156412160128,24.325082211886304,-109.93980755813953
Not Protected,La Ventana,CERRALVO_NORTE,2024,-0.28765507891981856,0.3561724605400907,24.374969,-109.932606
Not Protected,La Ventana,CERRALVO_REINA,2024,-0.4745473897785575,0.26272630511072126,24.388762,-109.939961
Not Protected,La Ventana,CERRALVO_SUR_BAJO,2024,-0.45098413801775006,0.27450793099112497,24.129707,-109.797021
Not Protected,La Ventana,PUNTA_ARENAS,2024,-0.6225962596974502,0.18870187015127488,24.043448,-109.825199
Not Protected,La Ventana,PUNTA_PERICO,2024,-0.5950083508631899,0.20249582456840504,24.014233,-109.806733
Lightly Protected,La Paz,ESPIRITU_SANTO_BAJITO,2024,-0.11097821251462542,0.44451089374268726,24.596666,-110.40808
Lightly Protected,La Paz,ESPIRITU_SANTO_CARDONAL,2024,-0.286896498835015,0.3565517505824925,24.53703,-110.39948
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2024,-0.9739395840880721,0.013030207955963935,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2024,-0.09876555662201185,0.4506172216889941,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_SOMERO,2024,-0.4114797222849099,0.29426013885754504,24.5983,-110.40081
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2024,-0.6598691150165535,0.17006544249172323,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2024,-0.5581423384422294,0.2209288307788853,24.562008,-110.366446
Lightly Protected,La Paz,ESPIRITU_SANTO_TIJERETAS,2024,-0.5207463964455378,0.2396268017772311,24.571596,-110.414701
Lightly Protected,Loreto,CARMEN_ABISMO,2024,-0.08770568141238641,0.4561471592938068,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2024,-0.008273940783056375,0.49586302960847184,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_TINTORERA,2024,-0.4284112915806162,0.2857943542096919,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2024,-0.5953490850968723,0.20232545745156383,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2024,-0.5728406540160362,0.21357967299198188,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2024,-0.4760263087272568,0.2619868456363716,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2024,-0.5473904999677593,0.22630475001612033,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2024,-0.014371083503233847,0.4928144582483831,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2024,-0.20634238466925248,0.39682880766537376,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2024,-0.7844655012462255,0.10776724937688725,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_REINITA,2024,-0.03386126662128178,0.4830693666893591,25.747822,-111.060217
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2025,0.12730207878315233,0.5636510393915761,23.457861,-109.405463
Not Protected,Cabo Pulmo,BLEDITO,2025,0.4097796898137249,0.7048898449068625,23.361148,-109.421591
Fully Protected,Cabo Pulmo,ESPERANZA,2025,0.3184179028410523,0.6592089514205262,23.424715,-109.408303
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2025,-0.6123466756804606,0.19382666215976968,23.407996156161044,-109.41333698739325
Not Protected,Cabo Pulmo,LINEA,2025,0.15447169429086122,0.5772358471454306,23.319897,-109.417391
Not Protected,Cabo Pulmo,PIEDRAS_BOLAS,2025,0.020938769005379353,0.5104693845026896,23.355254,-109.422322
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2025,-0.7496468380700361,0.12517658096498196,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_BONANZA,2025,-0.5820184649163426,0.20899076754182871,24.455518,-110.29038
Not Protected,La Paz,ESPIRITU_SANTO_SOANY,2025,-0.4283268261123655,0.28583658694381725,24.391116,-110.304853
Fishing Refuge,Corredor,HABANA,2025,-0.5019578305375402,0.2490210847312299,25.129618886529528,-110.86164967816855
Not Protected,Corredor,PARDITO_FARO_LOBERA,2025,-0.4739113208091922,0.2630443395954039,24.842937,-110.605687
Fishing Refuge,Corredor,PARDITO_REFUGIO,2025,0.08160320655238958,0.5408016032761948,24.853533,-110.579633
Not Protected,Corredor,PORTUGUES,2025,-0.2689728234501249,0.3655135882749375,24.747083,-110.677231
Fishing Refuge,Corredor,PUNTA_BOTELLA,2025,-0.1970526998040703,0.4014736500979649,25.292517,-110.93405
Fishing Refuge,Corredor,REFUGIO_MORENA,2025,-0.6187408842797578,0.1906295578601211,25.245621,-110.922071
Fishing Refuge,Corredor,SAN_DIEGO_ABNEGADO,2025,-0.49916153828205717,0.25041923085897144,25.182633,-110.710011
Not Protected,Corredor,SAN_EVARISTO_PUNTA_NORTE,2025,-0.8253059148790549,0.08734704256047254,24.919291,-110.702781
Fishing Refuge,Corredor,SAN_FRANCISCO_PUNTA_NORTE_FARO,2025,-0.6070317556831302,0.19648412215843492,24.842971,-110.566011
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2025,0.1410534434352938,0.5705267217176468,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2025,-0.7196586800843957,0.14017065995780215,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2025,-0.04924265420985471,0.47537867289507263,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2025,-0.6125827048833009,0.19370864755834954,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2025,-0.31221962654858637,0.3438901867257068,24.562008,-110.366446
Fishing Refuge,Corredor,ISLOTE_AGUA_VERDE,2025,-0.6650688228207053,0.16746558858964733,25.532506509775526,-111.06383274004344
Lightly Protected,Loreto,CARMEN_ABISMO,2025,-0.5293660868507504,0.2353169565746248,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CORONADO_LAJAS,2025,-0.15086401913312483,0.42456799043343757,26.126188,-111.258743
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2025,0.025387204434400703,0.5126936022172004,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2025,0.15041734100689935,0.5752086705034497,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2025,-0.10324193612120958,0.4483790319393952,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2025,-0.256758500599883,0.37162074970005854,25.675881,-111.011271
Not Protected,San Basilio,SB_19,2025,-0.431824564292136,0.284087717853932,26.383629,-111.427208
Not Protected,San Basilio,SB_23,2025,-0.7682649485018004,0.11586752574909981,26.348617,-111.399072
Not Protected,Santa Rosalia,PULPITO,2025,-0.5865386293795106,0.2067306853102447,26.516189,-111.442401
Not Protected,Santa Rosalia,TORTUGA_PUNTA_OESTE,2025,-0.8348565717381788,0.08257171413091058,27.450869,-111.902138
