"Year","OHI_Region","Stock_genera","Annual_Catch_kg","Avg_Catch_Ref2018.2022","n_Years_Ref2018.2022","Carta_est.Status","CMSY_est.B","RAM_n_Assessments","Carta_StockStatus","CMSY_StockStatus","RAM_StockStatus","StockStatus_Pick","StockStatus_capped"
2022,"region_5","argopecten",NA,1630495.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_5","argopecten",NA,1630495.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2024,"region_5","argopecten",NA,1630495.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2022,"region_5","callinectes",NA,2500,1,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_5","callinectes",NA,2500,1,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_5","chione",NA,113820.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_5","chione",NA,113820.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_5","chione",NA,113820.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_5","chione",NA,113820.25,4,"maximally harvested",NA,NA,0.295530315029119,NA,NA,0.295530315029119,0.295530315029119
2023,"region_5","chione",NA,113820.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_5","dosinia",NA,446946.8,5,"maximally harvested",NA,NA,0.657301771249404,NA,NA,0.657301771249404,0.657301771249404
2019,"region_5","dosinia",NA,446946.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_5","dosinia",NA,446946.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_5","dosinia",NA,446946.8,5,"maximally harvested",NA,NA,0.881645776867753,NA,NA,0.881645776867753,0.881645776867753
2022,"region_5","dosinia",NA,446946.8,5,"maximally harvested",NA,NA,0.830371816761387,NA,NA,0.830371816761387,0.830371816761387
2023,"region_5","dosinia",NA,446946.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2024,"region_5","dosinia",NA,446946.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_5","hoplopagrus",NA,NA,0,"maximally harvested",NA,NA,NA,NA,NA,NA,NA
2024,"region_5","hoplopagrus",NA,NA,0,"maximally harvested",NA,NA,NA,NA,NA,NA,NA
2018,"region_5","megapitaria",NA,4185,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2019,"region_5","megapitaria",NA,4185,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2020,"region_5","megapitaria",NA,4185,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2021,"region_5","megapitaria",NA,4185,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2022,"region_5","megapitaria",NA,4185,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_5","megapitaria",NA,4185,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_5","negaprion",NA,NA,0,"maximally harvested",NA,NA,NA,NA,NA,NA,NA
2018,"region_5","panopea",NA,29742.6,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_5","panopea",NA,29742.6,5,"maximally harvested",NA,NA,0.362701364584223,NA,NA,0.362701364584223,0.362701364584223
2020,"region_5","panopea",NA,29742.6,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_5","panopea",NA,29742.6,5,"maximally harvested",NA,NA,0.668448140240476,NA,NA,0.668448140240476,0.668448140240476
2022,"region_5","panopea",NA,29742.6,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_5","panopea",NA,29742.6,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2024,"region_5","panopea",NA,29742.6,5,"maximally harvested",NA,NA,0.78949380192711,NA,NA,0.78949380192711,0.78949380192711
2018,"region_5","rhizoprionodon",NA,664893.42,5,"maximally harvested",NA,NA,0.721492132983091,NA,NA,0.721492132983091,0.721492132983091
2019,"region_5","rhizoprionodon",NA,664893.42,5,"maximally harvested",NA,NA,0.764032215612508,NA,NA,0.764032215612508,0.764032215612508
2020,"region_5","rhizoprionodon",NA,664893.42,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_5","rhizoprionodon",NA,664893.42,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_5","rhizoprionodon",NA,664893.42,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_5","rhizoprionodon",NA,664893.42,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2024,"region_5","rhizoprionodon",NA,664893.42,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_5","sphoeroides",NA,5326.9,5,"maximally harvested",NA,0,0.663684784301511,NA,NA,0.663684784301511,0.663684784301511
2019,"region_5","sphoeroides",NA,5326.9,5,"maximally harvested",NA,0,0.443400270523359,NA,NA,0.443400270523359,0.443400270523359
2020,"region_5","sphoeroides",NA,5326.9,5,"maximally harvested",NA,1,1,NA,1.15,1.15,1
2021,"region_5","sphoeroides",NA,5326.9,5,"maximally harvested",NA,0,1,NA,NA,1,1
2022,"region_5","sphoeroides",NA,5326.9,5,"maximally harvested",NA,0,1,NA,NA,1,1
2023,"region_5","sphoeroides",NA,5326.9,5,"maximally harvested",NA,0,1,NA,NA,1,1
2024,"region_5","sphoeroides",NA,5326.9,5,"maximally harvested",NA,0,0.861957928802589,NA,NA,0.861957928802589,0.861957928802589
2018,"region_6","argopecten",NA,125924.75,4,"unclear",NA,NA,NA,NA,NA,NA,NA
2020,"region_6","argopecten",NA,125924.75,4,"unclear",NA,NA,NA,NA,NA,NA,NA
2021,"region_6","argopecten",NA,125924.75,4,"unclear",NA,NA,NA,NA,NA,NA,NA
2022,"region_6","argopecten",NA,125924.75,4,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_6","argopecten",NA,125924.75,4,"unclear",NA,NA,NA,NA,NA,NA,NA
2024,"region_6","argopecten",NA,125924.75,4,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_6","atrina",NA,NA,0,"maximally harvested",NA,NA,NA,NA,NA,NA,NA
2019,"region_6","callinectes",NA,13711.25,4,"maximally harvested",NA,NA,0.706765463917526,NA,NA,0.706765463917526,0.706765463917526
2020,"region_6","callinectes",NA,13711.25,4,"maximally harvested",NA,NA,0.408072916666667,NA,NA,0.408072916666667,0.408072916666667
2021,"region_6","callinectes",NA,13711.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_6","callinectes",NA,13711.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_6","callinectes",NA,13711.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_6","chione",NA,6707.5,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_6","chione",NA,6707.5,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_6","chione",NA,6707.5,4,"maximally harvested",NA,NA,0.569977906186268,NA,NA,0.569977906186268,0.569977906186268
2022,"region_6","chione",NA,6707.5,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_6","dosinia",NA,48056,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_6","dosinia",NA,48056,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_6","dosinia",NA,48056,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_6","dosinia",NA,48056,5,"maximally harvested",NA,NA,0.556525767226404,NA,NA,0.556525767226404,0.556525767226404
2022,"region_6","dosinia",NA,48056,5,"maximally harvested",NA,NA,0.405501645430765,NA,NA,0.405501645430765,0.405501645430765
2023,"region_6","dosinia",NA,48056,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2024,"region_6","dosinia",NA,48056,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_6","hoplopagrus",NA,164.6,3,"maximally harvested",NA,NA,0.488717339667458,NA,NA,0.488717339667458,0.488717339667458
2021,"region_6","hoplopagrus",NA,164.6,3,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_6","hoplopagrus",NA,164.6,3,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_6","hoplopagrus",NA,164.6,3,"maximally harvested",NA,NA,0.565635738831615,NA,NA,0.565635738831615,0.565635738831615
2024,"region_6","hoplopagrus",NA,164.6,3,"maximally harvested",NA,NA,0.349840595111583,NA,NA,0.349840595111583,0.349840595111583
2018,"region_6","megapitaria",NA,30968.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2019,"region_6","megapitaria",NA,30968.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2020,"region_6","megapitaria",NA,30968.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2021,"region_6","megapitaria",NA,30968.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2022,"region_6","megapitaria",NA,30968.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_6","megapitaria",NA,30968.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2024,"region_6","megapitaria",NA,30968.6,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2020,"region_6","negaprion",NA,412.5,2,"maximally harvested",NA,NA,0.66,NA,NA,0.66,0.66
2022,"region_6","negaprion",NA,412.5,2,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_6","negaprion",NA,412.5,2,"maximally harvested",NA,NA,0.0687156421789105,NA,NA,0.0687156421789105,0.0687156421789105
2024,"region_6","negaprion",NA,412.5,2,"maximally harvested",NA,NA,0.111111111111111,NA,NA,0.111111111111111,0.111111111111111
2020,"region_6","octopus",NA,417.5,2,"maximally harvested",NA,NA,0.53525641025641,NA,NA,0.53525641025641,0.53525641025641
2022,"region_6","octopus",NA,417.5,2,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_6","panopea",NA,183531.04,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_6","panopea",NA,183531.04,5,"maximally harvested",NA,NA,0.626612494622628,NA,NA,0.626612494622628,0.626612494622628
2020,"region_6","panopea",NA,183531.04,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_6","panopea",NA,183531.04,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_6","panopea",NA,183531.04,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_6","panopea",NA,183531.04,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2024,"region_6","panopea",NA,183531.04,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_6","panulirus",NA,15042.2,5,"development potential",NA,NA,1,NA,NA,1,1
2019,"region_6","panulirus",NA,15042.2,5,"development potential",NA,NA,1,NA,NA,1,1
2020,"region_6","panulirus",NA,15042.2,5,"development potential",NA,NA,1,NA,NA,1,1
2021,"region_6","panulirus",NA,15042.2,5,"development potential",NA,NA,1,NA,NA,1,1
2022,"region_6","panulirus",NA,15042.2,5,"development potential",NA,NA,1,NA,NA,1,1
2023,"region_6","panulirus",NA,15042.2,5,"development potential",NA,NA,1,NA,NA,1,1
2024,"region_6","panulirus",NA,15042.2,5,"development potential",NA,NA,1,NA,NA,1,1
2018,"region_6","rhizoprionodon",NA,278637.63,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_6","rhizoprionodon",NA,278637.63,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_6","rhizoprionodon",NA,278637.63,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_6","rhizoprionodon",NA,278637.63,5,"maximally harvested",NA,NA,0.646478121318229,NA,NA,0.646478121318229,0.646478121318229
2022,"region_6","rhizoprionodon",NA,278637.63,5,"maximally harvested",NA,NA,0.833344314486673,NA,NA,0.833344314486673,0.833344314486673
2018,"region_6","sphoeroides",NA,20493.55,5,"maximally harvested",NA,0,1,NA,NA,1,1
2019,"region_6","sphoeroides",NA,20493.55,5,"maximally harvested",NA,0,1,NA,NA,1,1
2020,"region_6","sphoeroides",NA,20493.55,5,"maximally harvested",NA,1,0.657771123104501,NA,1.15,1.15,1
2021,"region_6","sphoeroides",NA,20493.55,5,"maximally harvested",NA,0,0.831088013561137,NA,NA,0.831088013561137,0.831088013561137
2022,"region_6","sphoeroides",NA,20493.55,5,"maximally harvested",NA,0,1,NA,NA,1,1
2023,"region_6","sphoeroides",NA,20493.55,5,"maximally harvested",NA,0,1,NA,NA,1,1
2024,"region_6","sphoeroides",NA,20493.55,5,"maximally harvested",NA,0,1,NA,NA,1,1
2018,"region_7","argopecten",NA,729401.4,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2019,"region_7","argopecten",NA,729401.4,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2020,"region_7","argopecten",NA,729401.4,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2021,"region_7","argopecten",NA,729401.4,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2022,"region_7","argopecten",NA,729401.4,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_7","argopecten",NA,729401.4,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2024,"region_7","argopecten",NA,729401.4,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2018,"region_7","callinectes",NA,14472.6,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_7","callinectes",NA,14472.6,5,"maximally harvested",NA,NA,0.220125633108735,NA,NA,0.220125633108735,0.220125633108735
2020,"region_7","callinectes",NA,14472.6,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_7","callinectes",NA,14472.6,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_7","callinectes",NA,14472.6,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_7","callinectes",NA,14472.6,5,"maximally harvested",NA,NA,0.720029850746269,NA,NA,0.720029850746269,0.720029850746269
2018,"region_7","chione",NA,34537.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_7","chione",NA,34537.25,4,"maximally harvested",NA,NA,0.613123557606959,NA,NA,0.613123557606959,0.613123557606959
2020,"region_7","chione",NA,34537.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_7","chione",NA,34537.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_7","chione",NA,34537.25,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_7","dosinia",NA,140024.4,5,"maximally harvested",NA,NA,0.699670712390508,NA,NA,0.699670712390508,0.699670712390508
2019,"region_7","dosinia",NA,140024.4,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_7","dosinia",NA,140024.4,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_7","dosinia",NA,140024.4,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_7","dosinia",NA,140024.4,5,"maximally harvested",NA,NA,0.511577539813891,NA,NA,0.511577539813891,0.511577539813891
2023,"region_7","dosinia",NA,140024.4,5,"maximally harvested",NA,NA,0.395034714679471,NA,NA,0.395034714679471,0.395034714679471
2024,"region_7","dosinia",NA,140024.4,5,"maximally harvested",NA,NA,0.469236517665352,NA,NA,0.469236517665352,0.469236517665352
2021,"region_7","haliotis",NA,119,1,NA,NA,NA,NA,NA,NA,NA,NA
2018,"region_7","hoplopagrus",NA,1774.88,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_7","hoplopagrus",NA,1774.88,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_7","hoplopagrus",NA,1774.88,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_7","hoplopagrus",NA,1774.88,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_7","hoplopagrus",NA,1774.88,5,"maximally harvested",NA,NA,0.427846880725099,NA,NA,0.427846880725099,0.427846880725099
2023,"region_7","hoplopagrus",NA,1774.88,5,"maximally harvested",NA,NA,0.576446898343618,NA,NA,0.576446898343618,0.576446898343618
2024,"region_7","hoplopagrus",NA,1774.88,5,"maximally harvested",NA,NA,0.530765550239234,NA,NA,0.530765550239234,0.530765550239234
2018,"region_7","megapitaria",NA,106016.2,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2019,"region_7","megapitaria",NA,106016.2,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2020,"region_7","megapitaria",NA,106016.2,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2021,"region_7","megapitaria",NA,106016.2,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2022,"region_7","megapitaria",NA,106016.2,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_7","megapitaria",NA,106016.2,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_7","negaprion",NA,NA,0,"maximally harvested",NA,NA,NA,NA,NA,NA,NA
2018,"region_7","panopea",NA,119691.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_7","panopea",NA,119691.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_7","panopea",NA,119691.8,5,"maximally harvested",NA,NA,0.328925737935128,NA,NA,0.328925737935128,0.328925737935128
2021,"region_7","panopea",NA,119691.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_7","panopea",NA,119691.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_7","panopea",NA,119691.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2024,"region_7","panopea",NA,119691.8,5,"maximally harvested",NA,NA,0.463617748286346,NA,NA,0.463617748286346,0.463617748286346
2018,"region_7","panulirus",NA,6106.2,5,"development potential",NA,NA,1,NA,NA,1,1
2019,"region_7","panulirus",NA,6106.2,5,"development potential",NA,NA,1,NA,NA,1,1
2020,"region_7","panulirus",NA,6106.2,5,"development potential",NA,NA,1,NA,NA,1,1
2021,"region_7","panulirus",NA,6106.2,5,"development potential",NA,NA,1,NA,NA,1,1
2022,"region_7","panulirus",NA,6106.2,5,"development potential",NA,NA,1,NA,NA,1,1
2023,"region_7","panulirus",NA,6106.2,5,"development potential",NA,NA,1,NA,NA,1,1
2024,"region_7","panulirus",NA,6106.2,5,"development potential",NA,NA,1,NA,NA,1,1
2018,"region_7","rhizoprionodon",NA,126361.45,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_7","rhizoprionodon",NA,126361.45,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_7","rhizoprionodon",NA,126361.45,5,"maximally harvested",NA,NA,0.643752397613925,NA,NA,0.643752397613925,0.643752397613925
2021,"region_7","rhizoprionodon",NA,126361.45,5,"maximally harvested",NA,NA,0.81054966131267,NA,NA,0.81054966131267,0.81054966131267
2022,"region_7","rhizoprionodon",NA,126361.45,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_7","sphoeroides",NA,49155.19,5,"maximally harvested",NA,0,1,NA,NA,1,1
2019,"region_7","sphoeroides",NA,49155.19,5,"maximally harvested",NA,0,0.647081070763317,NA,NA,0.647081070763317,0.647081070763317
2020,"region_7","sphoeroides",NA,49155.19,5,"maximally harvested",NA,1,0.736528716342768,NA,1.15,1.15,1
2021,"region_7","sphoeroides",NA,49155.19,5,"maximally harvested",NA,0,1,NA,NA,1,1
2022,"region_7","sphoeroides",NA,49155.19,5,"maximally harvested",NA,0,1,NA,NA,1,1
2023,"region_7","sphoeroides",NA,49155.19,5,"maximally harvested",NA,0,1,NA,NA,1,1
2024,"region_7","sphoeroides",NA,49155.19,5,"maximally harvested",NA,0,1,NA,NA,1,1
2023,"region_7","thunnus",NA,NA,0,"deteriorating",NA,1,NA,NA,1.05,1.05,1
2021,"region_8","argopecten",NA,7856,2,NA,NA,NA,NA,NA,NA,NA,NA
2022,"region_8","argopecten",NA,7856,2,NA,NA,NA,NA,NA,NA,NA,NA
2021,"region_8","atrina",NA,600,1,NA,NA,NA,NA,NA,NA,NA,NA
2018,"region_8","callinectes",NA,1711693.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_8","callinectes",NA,1711693.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_8","callinectes",NA,1711693.8,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_8","callinectes",NA,1711693.8,5,"maximally harvested",NA,NA,0.757881607634012,NA,NA,0.757881607634012,0.757881607634012
2022,"region_8","callinectes",NA,1711693.8,5,"maximally harvested",NA,NA,0.732518289486354,NA,NA,0.732518289486354,0.732518289486354
2023,"region_8","callinectes",NA,1711693.8,5,"maximally harvested",NA,NA,0.466668484236625,NA,NA,0.466668484236625,0.466668484236625
2018,"region_8","chione",NA,141493.75,4,"maximally harvested",NA,NA,0.368343811420464,NA,NA,0.368343811420464,0.368343811420464
2019,"region_8","chione",NA,141493.75,4,"maximally harvested",NA,NA,0.862293558413066,NA,NA,0.862293558413066,0.862293558413066
2021,"region_8","chione",NA,141493.75,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_8","chione",NA,141493.75,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_8","chione",NA,141493.75,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_8","dosinia",NA,597173.8,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2019,"region_8","dosinia",NA,597173.8,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2020,"region_8","dosinia",NA,597173.8,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2021,"region_8","dosinia",NA,597173.8,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2022,"region_8","dosinia",NA,597173.8,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2023,"region_8","dosinia",NA,597173.8,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2024,"region_8","dosinia",NA,597173.8,5,"unclear",NA,NA,NA,NA,NA,NA,NA
2020,"region_8","galeorhinus",NA,1917.5,1,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_8","haliotis",NA,1327.5,2,NA,NA,NA,NA,NA,NA,NA,NA
2022,"region_8","haliotis",NA,1327.5,2,NA,NA,NA,NA,NA,NA,NA,NA
2018,"region_8","hoplopagrus",NA,18845.66,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_8","hoplopagrus",NA,18845.66,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_8","hoplopagrus",NA,18845.66,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_8","hoplopagrus",NA,18845.66,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_8","hoplopagrus",NA,18845.66,5,"maximally harvested",NA,NA,0.744137726797102,NA,NA,0.744137726797102,0.744137726797102
2023,"region_8","hoplopagrus",NA,18845.66,5,"maximally harvested",NA,NA,0.899082104861409,NA,NA,0.899082104861409,0.899082104861409
2024,"region_8","hoplopagrus",NA,18845.66,5,"maximally harvested",NA,NA,0.653076316633023,NA,NA,0.653076316633023,0.653076316633023
2018,"region_8","macrobrachium",NA,465,2,"maximally harvested",NA,NA,0.547058823529412,NA,NA,0.547058823529412,0.547058823529412
2019,"region_8","macrobrachium",NA,465,2,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_8","megapitaria",NA,181366.5,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_8","megapitaria",NA,181366.5,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_8","megapitaria",NA,181366.5,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_8","megapitaria",NA,181366.5,4,"maximally harvested",NA,NA,0.332431228646421,NA,NA,0.332431228646421,0.332431228646421
2023,"region_8","megapitaria",NA,181366.5,4,"maximally harvested",NA,NA,0.549082977100161,NA,NA,0.549082977100161,0.549082977100161
2024,"region_8","megapitaria",NA,181366.5,4,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_8","negaprion",NA,9162.39,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_8","negaprion",NA,9162.39,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2020,"region_8","negaprion",NA,9162.39,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_8","negaprion",NA,9162.39,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_8","negaprion",NA,9162.39,5,"maximally harvested",NA,NA,0.690292469035349,NA,NA,0.690292469035349,0.690292469035349
2023,"region_8","negaprion",NA,9162.39,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2024,"region_8","negaprion",NA,9162.39,5,"maximally harvested",NA,NA,0.13106616542644,NA,NA,0.13106616542644,0.13106616542644
2018,"region_8","panopea",NA,950,3,NA,NA,NA,NA,NA,NA,NA,NA
2021,"region_8","panopea",NA,950,3,NA,NA,NA,NA,NA,NA,NA,NA
2022,"region_8","panopea",NA,950,3,NA,NA,NA,NA,NA,NA,NA,NA
2018,"region_8","panulirus",NA,23208.44,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_8","panulirus",NA,23208.44,5,"maximally harvested",NA,NA,0.825191911793464,NA,NA,0.825191911793464,0.825191911793464
2020,"region_8","panulirus",NA,23208.44,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_8","panulirus",NA,23208.44,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_8","panulirus",NA,23208.44,5,"maximally harvested",NA,NA,0.745820425477216,NA,NA,0.745820425477216,0.745820425477216
2023,"region_8","panulirus",NA,23208.44,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2024,"region_8","panulirus",NA,23208.44,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_8","rhizoprionodon",NA,1148619.59,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2019,"region_8","rhizoprionodon",NA,1148619.59,5,"maximally harvested",NA,NA,0.826449078121346,NA,NA,0.826449078121346,0.826449078121346
2020,"region_8","rhizoprionodon",NA,1148619.59,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2021,"region_8","rhizoprionodon",NA,1148619.59,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2022,"region_8","rhizoprionodon",NA,1148619.59,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2023,"region_8","rhizoprionodon",NA,1148619.59,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2024,"region_8","rhizoprionodon",NA,1148619.59,5,"maximally harvested",NA,NA,1,NA,NA,1,1
2018,"region_8","sphoeroides",NA,653127.89,5,"maximally harvested",NA,0,1,NA,NA,1,1
2019,"region_8","sphoeroides",NA,653127.89,5,"maximally harvested",NA,0,0.729749467850886,NA,NA,0.729749467850886,0.729749467850886
