"year","Stock","Major_Functional_Group","estimated_taxa_group","new_estimated_family_name","total_biomass_kg","total_revenue"
2022,"Larimus","Demersal marine fishes","CORVINA","Sciaenidae",3409,95865
2022,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",34072,1195160
2022,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",5134193.35,342959342.81
2022,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",1024610,12941564.8
2022,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",127866.9,1697806
2022,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",18466921.1,176557270.5
2022,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",45294,1035598
2022,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",10798525.9,162108253.96
2022,"Mugil","Demersal marine fishes","LISA","Mugilidae",2402393.3,32486206
2022,"Mustelus","Sharks","TIBURON","Triakidae",566209.35,8549045
2022,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",1135459.55,57454896
2022,"Nasolamia","Sharks","TIBURON","Carcharhinidae",23594.5,531635
2022,"Negaprion","Sharks","TIBURON","Carcharhinidae",14573.2,373676
2022,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",3175.2,35914
2022,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",892.1,18873
2022,"Oligoplites","Anchovy & Sardine (small pelagics)","SARDINA","Carangidae",977357.48,3980626.25
2022,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",211398825.72,494348503.65
2022,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",71723,916036
2022,"Panopea","Molluscs excl. Cephalopods","ALMEJA","Hiatellidae",1911655,80151440.88
2022,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",169301,49135256
2022,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",2103828,39414273
2022,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",6450.6,133241
2022,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",35705,1970330
2022,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",224362526.74,25195541419.34
2022,"Prionace","Sharks","TIBURON","Carcharhinidae",1815028.05,34663364
2022,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",709063,10489588
2022,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",88096,3513512
2022,"Sarda","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",2455957.8,40377844
2022,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",73390752.4,139998997.47
2022,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",31006299.24,63086812.33
2022,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",10991155.19,246984321.06
2022,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",3264.7,127387
2022,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",414112.1,3819415
2022,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",1622469.1,46235951
2022,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",917733.35,43445589
2022,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",4998,147661
2022,"Sphyrna","Sharks","TIBURON","Sphyrnidae",499704.2,7842307
2022,"Squatina","Sharks","TIBURON","Squatinidae",508354.3,9460071
2022,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",2185.2,97562
2022,"Stomolophus","Jellies","OTRAS","Stomolophidae",55280697,169231014.6
2022,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",489202.9,7381390
2022,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",88278939.4,976676718
2022,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",200654.1,4303831
2022,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA","Trichiuridae",3477,205670
2022,"Turbo","Molluscs excl. Cephalopods","CARACOL","Turbinidae",8451,290690.45
2022,"Xenichthys","Demersal marine fishes","OTRAS","Haemulidae",12134,361625
2022,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",565591.25,33137797
2023,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",31858,795619
2023,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",10488,536090
2023,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",64079,1101097
2023,"Alopias","Sharks","TIBURON","Alopiidae",1724696,25682831
2023,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",236088,6412231
2023,"Anoplopoma","Demersal marine fishes","OTRAS","Anoplopomatidae",33759,999815
2023,"Argopecten","Molluscs excl. Cephalopods","ALMEJA","Pectinidae",317120,4632671
2023,"Balistes","Demersal marine fishes","CARPA","Balistidae",3047562,53179755
2023,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",1535933,35022521
2023,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",12947,171354
2023,"Callinectes","Crustaceans","JAIBA","Portunidae",3691201,143150365
2023,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",166286,3806177
2023,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",4814764,54152538
2023,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",416504,10193828
2023,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",1109444,69330167
2023,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",222954989,482366959
2023,"Chanos","Diadromous fishes","OTRAS","Chanidae",646358,5885370
2023,"Chione","Molluscs excl. Cephalopods","ALMEJA","Veneridae",269927,3986903
2023,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Coryphaenidae",185086,5499058
2023,"Cynoscion","Demersal marine fishes","CORVINA","Sciaenidae",4635977,125839837
2023,"Diapterus","Demersal marine fishes","MOJARRA","Gerreidae",33576,483092
2023,"Diplectrum","Demersal marine fishes","OTRAS","Serranidae",128561,8938185
2023,"Dosidicus","Cephalopods","CALAMAR","Ommastrephidae",1117198,34054359
2023,"Dosinia","Molluscs excl. Cephalopods","ALMEJA","Veneridae",1419905,10386661
2023,"Epinephelus","Demersal marine fishes","MERO","Serranidae",24522,291771
2023,"Especies","Echinoderms","PEPINO DE MAR","Family cannot be determined; class Holothuroidea",5,125
2023,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA","Dussumieriidae",4099559,8924284
2023,"Eucinostomus","Demersal marine fishes","MOJARRA","Gerreidae",271387,5841057
2023,"Eugerres","Demersal marine fishes","MOJARRA","Gerreidae",75399,898866
2023,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",1007120,11235746
2023,"Farfantepenaeus","Shrimps, prawns","CAMARON","Penaeidae",45136,2796140
2023,"Galeocerdo","Sharks","TIBURON","Carcharhinidae",7804,139144
2023,"Galeorhinus","Sharks","TIBURON","Triakidae",22749,355141
2023,"Gerres","Demersal marine fishes","BANDERA","Gerreidae",174858,2579856
2023,"Haemulon","Demersal marine fishes","RUBIO","Haemulidae",629067,8073620
2023,"Haemulopsis","Demersal marine fishes","RONCO","Haemulidae",120997,2476176
2023,"Hexaplex","Molluscs excl. Cephalopods","CARACOL","Muricidae",925719,10581186
2023,"Hoplopagrus","Demersal marine fishes","PARGO","Lutjanidae",159474,7931406
2023,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES","Dasyatidae",2877752,39198426
2023,"Hyporthodus","Demersal marine fishes","BAQUETA","Serranidae",2101483,128201717
2023,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Istiophoridae",51186,946740
2023,"Isurus","Sharks","TIBURON","Lamnidae",993042,23718838
2023,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",9198837,86100527
2023,"Lamna","Demersal marine fishes","PETO","Lamnidae",2733,42620
2023,"Larimus","Demersal marine fishes","CORVINA","Sciaenidae",1866,75720
2023,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",34857,657200
2023,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",5078100,351871268
2023,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",531336,8027332
2023,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",129626,2248620
2023,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",19807540,176015551
2023,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",44629,1140798
2023,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",14658283,222535619
2023,"Mugil","Demersal marine fishes","LISA","Mugilidae",434810,5991047
2023,"Mustelus","Sharks","TIBURON","Triakidae",454759,7727490
2023,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",1202714,63438375
2023,"Nasolamia","Sharks","TIBURON","Carcharhinidae",24404,502820
2023,"Negaprion","Sharks","TIBURON","Carcharhinidae",18308,544115
2023,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",3041,60011
2023,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",7749,268960
2023,"Oligoplites","Anchovy & Sardine (small pelagics)","SARDINA","Carangidae",905,9050
2023,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",200706537,483938894
2023,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",68132,715549
2023,"Panopea","Molluscs excl. Cephalopods","ALMEJA","Hiatellidae",2042904,81816757
2023,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",140153,38723220
2023,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",2430064,47297547
2023,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",6217,108849
2023,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",8708,158036
2023,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",222108825,22271341864
2023,"Prionace","Sharks","TIBURON","Carcharhinidae",2262801,36643104
2023,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",714372,10511438
2023,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",263225,7204704
2023,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",97137595,209718877
2023,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",50658009,120910657
2023,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",11000940,216577451
2023,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",4096,75029
2023,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",358533,3536588
2023,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",1293160,33832397
2023,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",1033868,49300869
2023,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",4657,110678
2023,"Sphyrna","Sharks","TIBURON","Sphyrnidae",1435921,12877161
2023,"Squatina","Sharks","TIBURON","Squatinidae",497320,7931633
2023,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",17052,461535
2023,"Stomolophus","Jellies","OTRAS","Stomolophidae",1906059,5805272
2023,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",363234,2970948
2023,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",101764835,1128292670
2023,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",198846,4355271
2023,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA","Trichiuridae",200,26600
2023,"Turbo","Molluscs excl. Cephalopods","CARACOL","Turbinidae",11415,263271
2023,"Xenichthys","Demersal marine fishes","OTRAS","Haemulidae",4000,141350
2023,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Xiphiidae",420960,24312795
2024,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Belonidae",18387.9,426170
2024,"Acanthurus","Demersal marine fishes","OTRAS","Acanthuridae",9679,478324
2024,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES","Myliobatidae",32751.8,607270
2024,"Alopias","Sharks","TIBURON","Alopiidae",991192.3,11751335
2024,"Anisotremus","Demersal marine fishes","MOJARRA","Haemulidae",490313.917,12485882.9
2024,"Anoplopoma","Demersal marine fishes","OTRAS","Anoplopomatidae",7281.6,395025
2024,"Argopecten","Molluscs excl. Cephalopods","ALMEJA","Pectinidae",382240,3732429
2024,"Balistes","Demersal marine fishes","CARPA","Balistidae",2811789.18,48390440.1
2024,"Brotula","Demersal marine fishes","LENGUADO","Ophidiidae",1230265.575,26187968.5
2024,"Calamus","Demersal marine fishes","MOJARRA","Sparidae",13696,147534
2024,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","BONITO","Carangidae",114215.2,2867253
2024,"Carcharhinus","Sharks","TIBURON","Carcharhinidae",9480539.85,118597971
2024,"Caulolatilus","Demersal marine fishes","PIERNA","Malacanthidae",310340.75,6970127.4
2024,"Centropomus","Demersal marine fishes","ROBALO","Centropomidae",1560412.013,119494577.1
2024,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA","Engraulidae",78075835.02,182172983.01
2024,"Chanos","Diadromous fishes","OTRAS","Chanidae",707972.01,6648025.08
2024,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Coryphaenidae",141183.58,4569281
2024,"Cynoscion","Demersal marine fishes","CORVINA","Sciaenidae",6404138.104,166095450.33
2024,"Diapterus","Demersal marine fishes","MOJARRA","Gerreidae",59456,731595
2024,"Diplectrum","Demersal marine fishes","OTRAS","Serranidae",160161.8,9270033
2024,"Dosidicus","Cephalopods","CALAMAR","Ommastrephidae",1183732.02,37501206.8
2024,"Dosinia","Molluscs excl. Cephalopods","ALMEJA","Veneridae",1463217,9885565.5
2024,"Epinephelus","Demersal marine fishes","MERO","Serranidae",9351.9,534667
2024,"Especies","Echinoderms","PEPINO DE MAR","Family cannot be determined; class Holothuroidea",255,1275
2024,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA","Dussumieriidae",4705062.08,8700409.67
2024,"Eucinostomus","Demersal marine fishes","MOJARRA","Gerreidae",399169,7037366
2024,"Eugerres","Demersal marine fishes","MOJARRA","Gerreidae",84400,783750
2024,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",1285807,13254370
2024,"Farfantepenaeus","Shrimps, prawns","CAMARON","Penaeidae",9566.4,549990
2024,"Galeocerdo","Sharks","TIBURON","Carcharhinidae",45729.75,636944
2024,"Galeorhinus","Sharks","TIBURON","Triakidae",12532.55,144227
2024,"Gerres","Demersal marine fishes","BANDERA","Gerreidae",369838.6,6875318
2024,"Haemulon","Demersal marine fishes","RUBIO","Haemulidae",784245.65,10548113.2
2024,"Haemulopsis","Demersal marine fishes","RONCO","Haemulidae",105458.4,2072616
2024,"Hexaplex","Molluscs excl. Cephalopods","CARACOL","Muricidae",219333,2576007
2024,"Hoplopagrus","Demersal marine fishes","PARGO","Lutjanidae",183840.08,8477526.9
2024,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES","Dasyatidae",3239753.11,45268377.8
2024,"Hyporthodus","Demersal marine fishes","BAQUETA","Serranidae",2216053.841,131143788.39
2024,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Istiophoridae",68068.5,1073684.5
2024,"Isurus","Sharks","TIBURON","Lamnidae",1136295.775,16356987.3
2024,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE","Scombridae",12945989.93,120096087.71
2024,"Lamna","Demersal marine fishes","PETO","Lamnidae",4759.95,80284
2024,"Larimus","Demersal marine fishes","CORVINA","Sciaenidae",2592,59880
2024,"Lobatus","Molluscs excl. Cephalopods","CARACOL","Strombidae",51275,722270
2024,"Lutjanus","Demersal marine fishes","GUACHINANGO","Lutjanidae",5144236.5895,326176762.82
2024,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA","Veneridae",42893,1529920
2024,"Menticirrhus","Demersal marine fishes","BERRUGATA","Sciaenidae",96255.732,1544199.4
2024,"Merluccius","Demersal marine fishes","OTRAS","Merlucciidae",27453117.7,242378160
2024,"Microlepidotus","Demersal marine fishes","OTRAS","Haemulidae",47445,1189314
2024,"Micropogonias","Demersal marine fishes","BERRUGATA","Sciaenidae",12953734.25,181665974.6
2024,"Mugil","Demersal marine fishes","LISA","Mugilidae",370161.5,4991859
2024,"Mustelus","Sharks","TIBURON","Triakidae",847254.65,13241307.2
2024,"Mycteroperca","Demersal marine fishes","CABRILLA","Serranidae",1018660.974,54286845.55
2024,"Nasolamia","Sharks","TIBURON","Carcharhinidae",31663.75,645548
2024,"Negaprion","Sharks","TIBURON","Carcharhinidae",75143.85,2123360
2024,"Nematistius","Demersal marine fishes","OTRAS","Nematistiidae",2762,36840
2024,"Nicholsina","Demersal marine fishes","OTRAS","Scaridae",391,10635
2024,"Oligoplites","Anchovy & Sardine (small pelagics)","SARDINA","Carangidae",1990,19900
2024,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",234375650.0836,2013290596.496
2024,"Orthopristis","Demersal marine fishes","OTRAS","Haemulidae",116732,1095732
2024,"Panopea","Molluscs excl. Cephalopods","ALMEJA","Hiatellidae",1595586.15,52146267.25
2024,"Panulirus","Crustaceans","LANGOSTA","Palinuridae",150852.66,40251978.72
2024,"Paralabrax","Demersal marine fishes","CABRILLA","Serranidae",2566906.86,48364869.5
2024,"Paranthias","Demersal marine fishes","OTRAS","Serranidae",5811.35,128202
2024,"Parapsettus","Demersal marine fishes","OTRAS","Ephippidae",11650,253415
2024,"Penaeus","Shrimps, prawns","CAMARON","Penaeidae",228399088.6467,21430175878.6988
2024,"Prionace","Sharks","TIBURON","Carcharhinidae",5347416.5,60288911
2024,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES","Rhinobatidae",904523.5,13283065
2024,"Rimapenaeus","Shrimps, prawns","CAMARON","Penaeidae",18480,340000
2024,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA","Clupeidae",29393266.4712,62712077.687
2024,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA","Scombridae",33863265.7864,75385687.554
2024,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA","Scombridae",12320884.4,280439991.98
2024,"Scorpaena","Demersal marine fishes","OTRAS","Scorpaenidae",2144.6,29308
2024,"Selene","Pelagic marine fish (excl. anchovy & sardine)","RONCO","Carangidae",424511.1,4098484
2024,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL","Carangidae",4492.6,165006
2024,"Sphoeroides","Demersal marine fishes","OTRAS","Tetraodontidae",1049975.105,50487330.909
2024,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS","Sphyraenidae",2715,56752
2024,"Sphyrna","Sharks","TIBURON","Sphyrnidae",1455429.95,15533206.3
2024,"Squatina","Sharks","TIBURON","Squatinidae",573353.95,9251123
2024,"Stereolepis","Demersal marine fishes","OTRAS","Polyprionidae",112840.5,1280090
2024,"Stomolophus","Jellies","OTRAS","Stomolophidae",57235825.07,166998114.297
2024,"Synodus","Demersal marine fishes","OTRAS","Synodontidae",483808.5,3901127.2
2024,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN","Scombridae",118818992.29,1336176099.81
2024,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO","Carangidae",106317.491,1929423
2024,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA","Trichiuridae",538,67440
