"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"189","jaiba","jaiba",2013,13.012694,533.119327429411,434.387859175857,606.053671356667,0.87475046721483,0.712750341651875,0.99442227077521,0.786885323357725,0.692189147890936,0.965735495343837
"190","jaiba","jaiba",2014,14.12457948,537.607139739509,437.459272802006,606.422439890563,0.882114139310456,0.71778996480236,0.995027351909438,0.846991699665733,0.750877202239702,1.04089412055163
"191","jaiba","jaiba",2015,14.99643931,540.85913896463,439.787935810859,607.565638455285,0.887450070114679,0.721610871211442,0.996903129858499,0.89386645050116,0.795726104584514,1.09929308969346
"192","jaiba","jaiba",2016,15.8110927,542.366441820016,440.312666891287,609.54903228167,0.889923276035276,0.722471858112778,1.00015751323392,0.939804953961663,0.836222587339737,1.15762890148891
"193","jaiba","jaiba",2017,19.47185044,542.958410001294,439.440352854592,611.477784703359,0.890894586615303,0.721040551701817,1.0033222401444,1.15613704238773,1.02658566832966,1.4284858598003
"194","jaiba","jaiba",2018,20.71754223,539.925393588333,436.939823567822,612.74871060229,0.885917966208197,0.716937644436322,1.00540759508594,1.23700978380592,1.08999494056468,1.5285697443194
"195","jaiba","jaiba",2019,22.56615694,534.515957738173,431.262104981079,612.044210125692,0.877042079903132,0.707621555652943,1.00425163976909,1.36102337513565,1.18862118263528,1.68688299867337
"196","jaiba","jaiba",2020,21.118838,526.827096581808,423.64585966771,610.011717285583,0.86442607717573,0.695124702127829,1.00091669396987,1.29232150103403,1.11609328960031,1.60707338146539
"197","jaiba","jaiba",2021,23.590309,518.258175008431,414.897157436215,607.331013856217,0.850366057656308,0.680769695714115,0.99651815417464,1.46742570895387,1.25220901375363,1.83299730126448
"198","jaiba","jaiba",2022,21.6468855,508.554033864491,403.299005962122,605.581297227973,0.834443352245287,0.661739268755651,0.993647191972932,1.37223019619987,1.15236914492324,1.73036181927424
"199","jaiba","jaiba",2023,26.201604,499.304224088018,389.682272643957,604.721911936464,0.819266120793873,0.639396721376177,0.992237099247746,1.69173094627564,1.39682123439343,2.16763365129421
"200","jaiba","jaiba",2024,21.56998398,488.493168990253,369.786552751938,604.947275804181,0.80152717378654,0.606751515367541,0.992606879779862,1.42350823181798,1.14947876460819,1.88047413317096
