"year","eu_rnpa","total_catch_kg"
2020,"0305006546",45487.15
2020,"0305006678",68186
2020,"0305006728",28772.9
2020,"0305006769",1536.1
2020,"0305006785",2971.8
2020,"0305006793",4854.3
2020,"0305006819",17055
2020,"0305006843",1400
2020,"0305006868",390
2020,"0305006967",1673.6
2020,"0305006983",3439.6
2020,"0305006991",4177.8
2020,"0305007007",17025
2020,"0305007056",620
2020,"0305007064",1646.5
2020,"0305007098",3371.5
2020,"0305007122",2807.2
2020,"0305007155",169.4
2020,"0305007213",20010
2020,"0305007221",428
2020,"0305007288",519.3
2020,"0305007312",3172.4
2020,"0305007320",2260.6
2020,"0305007338",1754.8
2020,"0305007346",2778.85
2020,"0305007361",4560.6
2020,"0305007403",1939.3
2020,"0305007429",2517.7
2020,"0305007445",2322.25
2020,"0305007452",2530
2020,"0305007585",71177.8
2020,"0305007593",46879.65
2020,"0305007627",67234.1
2020,"0305007643",3168.4
2020,"0305007692",1018
2020,"0305007718",5780
2020,"0305007734",2984.2
2020,"0305007759",304562
2020,"0305007783",6212
2020,"0305007817",5363
2020,"0305007841",5637.3
2020,"0305007999",10773
2020,"0305008013",21074.1
2020,"0305008047",18671.8
2020,"0305008054",15419
2020,"0305008104",228541
2020,"0305008179",9426.15
2020,"0305008195",2829.1
2020,"0305008328",4591.4
2020,"0305008377",17321.3
2020,"0305008492",165
2020,"0305008518",393332.15
2020,"0305008567",15444.7
2020,"0305008609",70725
2020,"0305008617",40754
2020,"0305008740",46566
2020,"0305008971",82015.95
2020,"0306000118",27783.6
2020,"0306000274",72379.5
2020,"0306000860",19560.1
2020,"0306000936",12254.1
2020,"0306000951",102190.95
2020,"0306000993",2524.6
2020,"0306001033",7886.8
2020,"0306001041",6948.35
2020,"0306001082",3029.4
2020,"0306001090",27936.75
2020,"0306001108",3221.2
2020,"0306001223",1118.8
2020,"0306001280",32634.5
2020,"0306001290",146402.2
2020,"0306001371",5581.15
2020,"0306001702",102650.8
2020,"0306001710",8606.75
2020,"0306001744",96110.95
2020,"0306001769",3768
2020,"0306001777",3818
2020,"0306001785",104098.8
2020,"0306001793",51388.7
2020,"0306001827",29109.6
2020,"0306001835",12661
2020,"0306001876",6738.6
2020,"0306001884",11289.8
2020,"0306001892",3416.7
2020,"0306001918",382578.9
2020,"0306001926",33655
2020,"0306001934",18184.15
2020,"0306001967",6657
2020,"0306002023",10972
2020,"0308000058",17251
2020,"0308000249",5600
2020,"0311000293",14729542.76
2020,"0311000749",120
2020,"0312000490",13154
2020,"0312000532",19280
2020,"0312000607",54087.5
2020,"0312000672",880
2020,"0312000730",47101.2
2020,"0312001100",268092.4
2020,"0312001233",33435.55
2020,"0312001449",22326
2020,"0312001928",18120
2020,"0312001977",5656.3
2020,"0312002009",31609.4
2020,"0312002074",2118.4
2020,"0312002116",6825
2020,"0312002124",221909.45
2020,"0312002132",6097
2020,"0312002140",16869.9
2020,"0312002199",76439.9
2020,"0312002298",47611.5
2020,"0312002389",7365
2020,"0312002561",2235
2020,"0312002579",1152587.45
2020,"0312002611",70865
2020,"0312002710",1150
2020,"0312002728",71072
2020,"0312002769",104354.7
2020,"0312002793",888061.5
2020,"0312002959",230218.2
2020,"0312002975",117348.7
2020,"0312003106",17541
2020,"0312003189",12150
2020,"0312003205",67813.5
2020,"0312003254",129040.8
2020,"0312003261",5270.5
2020,"0312003296",7438
2020,"0312003338",40445
2020,"0408001352",666
2020,"0705004364",453695
2020,"1406000016",31206.9
2020,"1406000024",66940
2020,"1406000032",34665
2020,"1406000206",16485
2020,"1406000321",50590
2020,"1406000347",41708.8
2020,"1406000552",105530
2020,"1406000578",18372
2020,"1406000610",33228
2020,"1406000636",4676
2020,"1406000727",944
2020,"1406000792",21216
2020,"1406000875",25193
2020,"1406000982",27615
2020,"1406000990",36590
2020,"1801000223",13776.7
2020,"1801000397",7710.3
2020,"1801000744",155031.7
2020,"1801000900",28604
2020,"1801001155",12780
2020,"1801001304",15535.9
2020,"1801001320",5648.6
2020,"1801001346",10494.3
2020,"1801001353",16859
2020,"1801001361",13913.5
2020,"1801001387",8631.5
2020,"1801001395",8315.95
2020,"1801001403",5564.4
2020,"1801001411",4732.8
2020,"1801001437",3769.2
2020,"1801001445",10202
2020,"1801001452",14981
2020,"1801001460",11988.6
2020,"1801001478",13862.8
2020,"1801001510",35060.2
2020,"1801001536",109065
2020,"1801001544",10660
2020,"1801001551",43018
2020,"1801001568",18635.1
2020,"1801001619",78033
2020,"1802000420",6510
2020,"1802000438",82435
2020,"1802000628",105154.5
2020,"1802000867",88996.9
2020,"1802000958",118852
2020,"1802000966",218950
2020,"1802001048",12180
2020,"1802001063",15993
2020,"1802001121",43311.3
2020,"1802001238",12167.4
2020,"1802001311",15160
2020,"1802001527",20740
2020,"1802001741",49302.8
2020,"1802001774",40706.55
2020,"1802001790",100844.5
2020,"1802001808",179850
2020,"1802001816",96310
2020,"1802001824",9550
2020,"1802001832",41492.5
2020,"1802001857",194440
2020,"1802001865",339905.25
2020,"1802001931",7085
2020,"1802001964",62456.5
2020,"1802002038",14600
2020,"1802002079",18799
2020,"1802002129",6141
2020,"1802002137",12978
2020,"1802002145",33743
2020,"1802002194",30070
2020,"1802002202",5215
2020,"1802002210",12495
2020,"1802002228",23035
2020,"1802002244",15609.9
2020,"1802002251",2750
2020,"1802002269",11393
2020,"1802002277",92024.8
2020,"1802002319",13410
2020,"1802002335",19628
2020,"1802002343",32140.5
2020,"1802002350",34808.3
2020,"1802002368",10350
2020,"1802002376",23058.2
2020,"1802002384",10555
2020,"1802002392",10394.1
2020,"1802002400",3995
2020,"1802002418",8996.6
2020,"1802002426",24619
2020,"1802002475",281202.25
2020,"1802002491",26200
2020,"1802002517",25885
2020,"1802002525",23870.1
2020,"1802002533",9850
2020,"1802002541",20680
2020,"1802002558",14150
2020,"1802002566",53340
2020,"1802002574",4250
2020,"1802002582",7657
2020,"1802002590",182385
2020,"1802002608",28277
2020,"1802002616",5565
2020,"1802002640",45831
2020,"1802002665",81737.5
2020,"1802002673",14060.75
2020,"1802002749",29830
2020,"1802002756",38551.8
2020,"1802002764",3668.8
2020,"1802002848",18825
2020,"1802002855",2474
2020,"1802002863",13325
2020,"1802002871",70666.5
2020,"1802002889",15108
2020,"1802002905",1493
2020,"1802002913",14245.55
2020,"1802002939",23050
2020,"1802002947",13397
2020,"1802002954",20082.8
2020,"1802002962",42627
2020,"1802002988",38239
2020,"1802003010",19815
2020,"1802003036",86184
2020,"1802003085",17890
2020,"1802003093",13405
2020,"1802003226",24705
2020,"1802003283",96410.7
2020,"1802003333",38391.6
2020,"1802003614",7780
2020,"1802003705",9700
2020,"1803000163",116456.5
2020,"1803000452",232334
2020,"1803000460",183365.5
2020,"1803000494",52242
2020,"1803000502",19618.5
2020,"1803000510",234469.9
2020,"1803000528",201898
2020,"1803000593",29389.5
2020,"1803000601",6100
2020,"1803000742",20838
2020,"1803000759",29649
2020,"1803001104",3384.6
2020,"1803001120",3571.7
2020,"1803001138",2478.3
2020,"1803001146",424
2020,"1803001161",3024
2020,"1803001260",123967
2020,"1803001278",131915
2020,"1803001419",4776.4
2020,"1804000741",8800
2020,"1804000766",8250
2020,"1804001061",1115.4
2020,"1804001103",6230
2020,"1804001137",191.4
2020,"1804001202",1300
2020,"1804001293",605
2020,"1804001582",1084.6
2020,"1804001673",8800
2020,"1805000021",1155.5
2020,"1805000427",12534.8
2020,"1805000617",390845.8
2020,"1805000682",140605.6
2020,"1805000708",236025
2020,"1805000765",43500
2020,"1805000773",19314.5
2020,"1805000781",107423.8
2020,"1805000807",9279
2020,"1805000849",212168.6
2020,"1805000955",301736
2020,"1805001029",66088.2
2020,"1805001037",19971
2020,"1805001045",147749.6
2020,"1805001052",6275
2020,"1805001060",117407.5
2020,"1805001409",63464.6
2020,"1805001425",53288.8
2020,"1805001755",36102.8
2020,"1806000392",365243.4
2020,"1806000475",944870.7
2020,"1806000483",24490
2020,"1806000517",60465.1
2020,"1806000590",304787.3
2020,"1806000624",4668.5
2020,"1806000681",20056.15
2020,"1806000723",196612
2020,"1807000086",54947.8
2020,"1807000367",40316.3
2020,"1807000383",84230.45
2020,"1807000425",10057.5
2020,"1807000441",7421.9
2020,"1807000557",161356.5
2020,"1807000599",34317.1
2020,"1807000607",121668.5
2020,"1807000664",14561
2020,"1807000672",19337.5
2020,"1807000680",119954.5
2020,"1807000748",139042.9
2020,"1807000755",29530
2020,"1807000771",31811.6
2020,"1807000789",93666.2
2020,"1807000805",68205.1
2020,"1807000813",30050.5
2020,"1807000821",51599.5
2020,"1807000839",65231.7
2020,"1807000847",25193.8
2020,"1807000854",24336.6
2020,"1807000870",45269.8
2020,"1807000888",54491.75
2020,"1807000896",32528.2
2020,"1807000904",31300.6
2020,"1807000920",133873.1
2020,"1807000946",18550
2020,"1807000953",8229
2020,"1807000961",15275
2020,"1807000979",18640
2020,"1807000987",38854
2020,"1807000995",84183.6
2020,"1807001001",26275
2020,"1807001019",4477
2020,"1807001589",85476.1
2020,"2005002585",49832.8
2020,"2005002809",107475.8
2020,"2501000116",68559.5
2020,"2501000380",12795.371
2020,"2501000398",87728.3
2020,"2501000406",572421
2020,"2501000422",117220.2
2020,"2501000430",190613.24
2020,"2501000448",318210
2020,"2501000455",150043.591
2020,"2501000976",1523.5
2020,"2501001040",279.4
2020,"2501001081",722003
2020,"2501001099",264
2020,"2501001107",33123.6
2020,"2501001222",49012
2020,"2501001230",1682
2020,"2501001248",27910
2020,"2501001438",1820
2020,"2501001651",3.3
2020,"2501001677",2200
2020,"2501001750",3840.1
2020,"2501001784",19003.9
2020,"2501001792",3110.25
2020,"2501001867",944
2020,"2501001883",220
2020,"2501002030",4800.4
2020,"2501003244",2035
2020,"2501003269",39519.8
2020,"2501003566",2505
2020,"2501005132",18380
2020,"2501005181",16310
2020,"2501005645",106020
2020,"2501005728",29335
2020,"2501005769",48784.9
2020,"2501006627",840.2
2020,"2501006932",24600
2020,"2501006957",80713
2020,"2501006965",79951
2020,"2501007096",950
2020,"2501008557",33
2020,"2501009258",1000
2020,"2501009324",27185
2020,"2501009415",158105
2020,"2501011643",8483
2020,"2501011650",10201
2020,"2501379107",95797
2020,"2502000108",187400.2
2020,"2502000116",24635
2020,"2502000124",62551.4
2020,"2502000306",179144.368
2020,"2502000314",111182
2020,"2502707003",18754.4
2020,"2503000073",3000
2020,"2503000115",7040
2020,"2503000149",2121
2020,"2503000198",4700
2020,"2503000206",3890
2020,"2503000214",888
2020,"2503000271",500
2020,"2503000305",5500
2020,"2503000545",276
2020,"2503000586",1542
2020,"2503000743",55
2020,"2503000768",1216
2020,"2503000826",1365.1
2020,"2503000883",836
2020,"2503000891",924
2020,"2503000933",550
2020,"2503001113",275
2020,"2503001162",162
2020,"2503001261",3840
2020,"2504000098",8095
2020,"2504000296",2000
2020,"2504000619",19210
2020,"2504000742",8742
2020,"2504000759",3282
2020,"2504000775",13421
2020,"2504000783",15366.7
2020,"2504000965",12425
2020,"2504000973",8160
2020,"2504001070",11391.6
2020,"2504001112",24428
2020,"2504001161",683847
2020,"2504001336",6021
2020,"2504001484",132902.4
2020,"2504001567",15528.6
2020,"2504001781",3994
2020,"2504001807",7772.5
2020,"2504001989",6450
2020,"2504002011",22731.25
2020,"2504002110",344810.5
2020,"2504002201",509973.34
2020,"2504002359",49488.2
2020,"2505000220",9682.4
2020,"2505000238",496484.4
2020,"2505000246",503730.15
2020,"2505000253",106084.5
2020,"2505000261",37127.5
2020,"2505000279",88094.85
2020,"2505000352",25600
2020,"2505000378",6760
2020,"2505000410",128571.85
2020,"2505000493",90609.1
2020,"2505000501",13985
2020,"2505000519",36426
2020,"2505000527",169600
2020,"2505000535",18806.6
2020,"2505000543",89968.1
2020,"2505000691",2303.4
2020,"2505000709",15400
2020,"2505000717",95835.9
2020,"2505000725",421120.5
2020,"2505000733",4101.9
2020,"2505000857",2916.1
2020,"2505000915",42588.8
2020,"2505000923",491885.05
2020,"2505000948",1280
2020,"2505001020",7600
2020,"2505001061",30923.3
2020,"2505001079",472031
2020,"2505001111",168110
2020,"2505001152",32545
2020,"2505001186",43864.5
2020,"2505001194",141406.7
2020,"2505001202",30814.35
2020,"2505001236",87645.8
2020,"2505001244",6851.9
2020,"2505001566",85306.4
2020,"2505001640",1064977
2020,"2505001731",39438.4
2020,"2505001798",723849.95
2020,"2505001897",26700
2020,"2505001913",78883.75
2020,"2505002218",19125
2020,"2505002721",123745
2020,"2505002739",236530.6
2020,"2505002846",203766.3
2020,"2505003208",14110
2020,"2505003331",222421.2
2020,"2505004164",229063.3
2020,"2505004263",90704
2020,"2505004453",3718
2020,"2505004503",7310
2020,"2505004537",114440
2020,"2505004784",35230
2020,"2505005294",26871.1
2020,"2505005708",149271.4
2020,"2505005892",226200
2020,"2505005930",49879
2020,"2506000054",297224.8
2020,"2506000062",402037.2
2020,"2506000112",246588
2020,"2506000146",40787
2020,"2506000153",425521.6
2020,"2506000161",50762.8
2020,"2506000203",370896
2020,"2506000229",176193.2
2020,"2506000245",304539.6
2020,"2506000260",319334
2020,"2506000278",8850
2020,"2506000286",86320
2020,"2506000310",427113
2020,"2506000336",67147
2020,"2506000351",372744
2020,"2506000393",330
2020,"2506000443",436686
2020,"2506000500",6310
2020,"2506000526",28195
2020,"2506000567",2700
2020,"2506000617",67962
2020,"2506000781",220685
2020,"2506000799",222095.5
2020,"2506000849",38820
2020,"2506000880",67100
2020,"2506000906",25990
2020,"2506000908",6200.5
2020,"2506001029",192428
2020,"2506001037",108910
2020,"2506001045",46910
2020,"2506001052",65893
2020,"2506001060",144718
2020,"2506001078",109854
2020,"2506001102",99270
2020,"2506001169",4967
2020,"2506001334",145290
2020,"2506001375",133571
2020,"2506001441",48105
2020,"2506001482",2730
2020,"2506001490",99290.5
2020,"2506001532",155471.6
2020,"2506001581",406053.75
2020,"2506001656",29310.2
2020,"2506001680",316350
2020,"2506001722",15280
2020,"2506001748",130086
2020,"2506001813",125140
2020,"2506001821",121120
2020,"2506001854",99760
2020,"2506001912",103840
2020,"2506001953",656206
2020,"2506002043",4631.6
2020,"2506002068",284746
2020,"2506002084",177360
2020,"2506002092",103713.5
2020,"2506002100",77487
2020,"2506002118",107340
2020,"2506002274",40168
2020,"2506002282",175933
2020,"2506002324",135598.6
2020,"2506002365",57066.95
2020,"2506002373",217772.5
2020,"2506002407",1350
2020,"2506002704",335526.5
2020,"2506002712",273234.5
2020,"2506002746",131785
2020,"2506002753",653213.75
2020,"2506002795",196311.5
2020,"2506002811",85629.5
2020,"2506002886",59962
2020,"2506002910",145514
2020,"2506002936",139196.5
2020,"2506002944",100845.8
2020,"2506002951",107367
2020,"2506002993",67018
2020,"2506003009",15188.6
2020,"2506003363",16484
2020,"2506003389",16880.5
2020,"2506003447",122035
2020,"2507000012",20925.4
2020,"2507000038",56900
2020,"2507000053",256723.65
2020,"2507000061",140398.2
2020,"2507000079",67108.8
2020,"2507000145",12510
2020,"2507000293",34690.8
2020,"2507000350",46352
2020,"2507000368",27874.8
2020,"2507000376",52323.4
2020,"2507000434",801374.6
2020,"2507000467",17980
2020,"2507000475",586293.75
2020,"2507000491",128583.8
2020,"2507000509",11420
2020,"2507000517",132642.4
2020,"2507000525",45884.8
2020,"2507000699",96112.8
2020,"2507000707",56520
2020,"2507000715",286301.4
2020,"2507000723",165106
2020,"2507000756",120067
2020,"2507000806",12053.6
2020,"2507000830",17169.6
2020,"2507000996",86220.75
2020,"2507001416",69834.65
2020,"2507001846",14880
2020,"2507002232",30129.8
2020,"2507002406",135826.5
2020,"2507002513",32806.55
2020,"2507002653",930
2020,"2507002752",3500
2020,"2507002778",67960
2020,"2507002786",16530
2020,"2507002794",344652
2020,"2507002802",9770
2020,"2507002810",116777
2020,"2507002844",215021
2020,"2507002869",28844
2020,"2507002893",15150
2020,"2507002901",27735
2020,"2507002919",39649
2020,"2507002927",45981
2020,"2507002935",14400
2020,"2507002976",2060
2020,"2507003032",15670
2020,"2507003040",14500
2020,"2507003057",17879
2020,"2507003263",67390
2020,"2507003354",120621
2020,"2507003388",79280
2020,"2507003503",9158.4
2020,"2507003545",67933
2020,"2507003685",84548
2020,"2507003776",110627.5
2020,"2507003818",64240
2020,"2507003834",12807
2020,"2507003859",60301
2020,"2507003867",80370
2020,"2507003958",12737.6
2020,"2507004071",52599
2020,"2507004139",14207
2020,"2507004360",11193
2020,"2507004428",17522
2020,"2507004535",778.2
2020,"2507004600",19273.6
2020,"2507004626",19900
2020,"2507005011",2206
2020,"2507005029",5690
2020,"2507005037",59335
2020,"2507005045",74890
2020,"2507005052",14082.2
2020,"2507005060",59593.8
2020,"2507005078",930
2020,"2507005086",36631
2020,"2507005094",64885
2020,"2507005102",58028.3
2020,"2507005110",62583
2020,"2507005128",257006
2020,"2507005136",70995
2020,"2507005144",289162
2020,"2507005151",15100
2020,"2507005169",10250
2020,"2507005177",17420
2020,"2507005193",11735
2020,"2507005201",25144
2020,"2507005219",2555
2020,"2507005227",24760
2020,"2507005235",68020
2020,"2507005243",62875.9
2020,"2507005250",13387
2020,"2507005268",33550
2020,"2507005276",13800
2020,"2507005284",77034
2020,"2507005292",29950
2020,"2507005300",13146
2020,"2507005318",21800
2020,"2507005326",19593
2020,"2507005334",11650
2020,"2507005342",2550
2020,"2507005359",4738
2020,"2507005367",38495
2020,"2507005417",3586
2020,"2507005433",46964.3
2020,"2507005441",11950
2020,"2507005466",23935
2020,"2507005581",169742
2020,"2507005599",46800
2020,"2507005631",47278
2020,"2507005656",103
2020,"2507005664",79386.9
2020,"2507005714",2780
2020,"2507005805",5425
2020,"2507005854",2980
2020,"2507005862",29428.6
2020,"2507005888",800
2020,"2507005896",67440
2020,"2507005904",400
2020,"2507005912",1850
2020,"2507005920",321.2
2020,"2507005938",1065.7
2020,"2507005995",958.1
2020,"2507006001",1072.5
2020,"2507006019",5095
2020,"2507006027",1144
2020,"2507006035",1014.8
2020,"2507006118",2450
2020,"2507006191",83606.6
2020,"2507006217",65206
2020,"2507006241",47280
2020,"2507006274",3245.5
2020,"2507006324",11400
2020,"2507006332",153900
2020,"2507006449",1728.5
2020,"2507006464",10345
2020,"2507006563",280380
2020,"2507006852",2148
2020,"2507006860",5140
2020,"2507007025",23663
2020,"2507007090",9985
2020,"2507007124",850
