"year","estimated_genus_name","Major_Functional_Group","estimated_taxa_group","total_biomass_kg","total_revenue"
2023,"Micropogonias","Demersal marine fishes","BERRUGATA",14643950,222354975
2023,"Mugil","Demersal marine fishes","LISA",395627,5455819
2023,"Mustelus","Sharks","TIBURON",435350,7418672
2023,"Mycteroperca","Demersal marine fishes","CABRILLA",1201306,63475102
2023,"Nasolamia","Sharks","TIBURON",24404,502820
2023,"Nematistius","Demersal marine fishes","OTRAS",1871,50811
2023,"Nicholsina","Demersal marine fishes","OTRAS",7749,268960
2023,"Oligoplites","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",905,9050
2023,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA",200706537,483938894
2023,"Orthopristis","Demersal marine fishes","OTRAS",66553,690998
2023,"Panopea","Molluscs excl. Cephalopods","ALMEJA",2087752,82640047
2023,"Panulirus","Crustaceans","LANGOSTA",198010,55875115
2023,"Paralabrax","Demersal marine fishes","OTRAS",1761074,38046108
2023,"Paranthias","Demersal marine fishes","OTRAS",6112,107899
2023,"Parapsettus","Demersal marine fishes","OTRAS",8708,158036
2023,"Penaeus","Shrimps, prawns","CAMARON",222118324,22272493654
2023,"Prionace","Sharks","TIBURON",2079833,35872819
2023,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES",522604,6768502
2023,"Rimapenaeus","Shrimps, prawns","CAMARON",263225,7204704
2023,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA",99040239,216392257
2023,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA",50800309,121630695
2023,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA",10903927,214070675
2023,"Scorpaena","Demersal marine fishes","OTRAS",3793,70682
2023,"Selene","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",355633,3246588
2023,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL",1326580,34847889
2023,"Sicyonia","Shrimps, prawns","CAMARON",630,50550
2023,"Sphoeroides","Demersal marine fishes","OTRAS",978644,47388077
2023,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",4657,110678
2023,"Sphyrna","Sharks","TIBURON",840479,10326778
2023,"Squatina","Sharks","TIBURON",469208,7575001
2023,"Stereolepis","Demersal marine fishes","OTRAS",4569,127060
2023,"Stomolophus","Jellies","OTRAS",1906059,5805272
2023,"Synodus","Demersal marine fishes","OTRAS",325146,2693697
2023,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN",101763931,1128259280
2023,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO",186466,4197147
2023,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA",200,26600
2023,"Turbo","Molluscs excl. Cephalopods","CARACOL",11415,263271
2023,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",420960,24312795
2024,"Ablennes","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",18387.9,426170
2024,"Acanthurus","Demersal marine fishes","OTRAS",7179,345324
2024,"Aetobatus","Demersal marine fishes","RAYA Y SIMILARES",20008.9,353875
2024,"Alopias","Sharks","TIBURON",913881.05,11495539
2024,"Anisotremus","Demersal marine fishes","OTRAS",484584.017,12406317.9
2024,"Anoplopoma","Demersal marine fishes","OTRAS",5326.6,340300
2024,"Argopecten","Molluscs excl. Cephalopods","ALMEJA",387752,3740769
2024,"Ariopsis","Demersal marine fishes","BAGRE",35526.8,421647
2024,"Balistes","Demersal marine fishes","OTRAS",2784333.28,47637766.1
2024,"Brotula","Demersal marine fishes","LENGUADO",1228514.775,26156709.5
2024,"Calamus","Demersal marine fishes","MOJARRA",11628.5,126742
2024,"Caranx","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",140647.7,2673300.5
2024,"Carcharhinus","Sharks","TIBURON",8612992.6,114501272
2024,"Caulolatilus","Demersal marine fishes","PIERNA",271283.95,6405800.4
2024,"Centropomus","Demersal marine fishes","ROBALO",1573685.513,120491529.1
2024,"Cetengraulis","Anchovy & Sardine (small pelagics)","SARDINA",78075835.02,182172983.01
2024,"Chanos","Diadromous fishes","OTRAS",659921,6263617
2024,"Coryphaena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",140983.58,4559281
2024,"Cynoscion","Demersal marine fishes","CORVINA",6345866.354,165411698.33
2024,"Diapterus","Demersal marine fishes","MOJARRA",60365,737958
2024,"Diplectrum","Demersal marine fishes","OTRAS",105484.7,7012684
2024,"Dosidicus","Cephalopods","CALAMAR",1183391.02,37487031.8
2024,"Dosinia","Molluscs excl. Cephalopods","ALMEJA",1463217,9885565.5
2024,"Epinephelus","Demersal marine fishes","MERO",9404.9,536893
2024,"Especies","Echinoderms","PEPINO DE MAR",255,1275
2024,"Etrumeus","Anchovy & Sardine (small pelagics)","SARDINA",4723042.08,8703509.67
2024,"Eucinostomus","Demersal marine fishes","MOJARRA",373818,6577058
2024,"Eugerres","Demersal marine fishes","MOJARRA",89830,928981
2024,"Euthynnus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",1285807,13254370
2024,"Farfantepenaeus","Shrimps, prawns","CAMARON",9566.4,549990
2024,"Galeocerdo","Sharks","TIBURON",46184.25,643429
2024,"Gerres","Demersal marine fishes","BANDERA",369838.6,6875318
2024,"Ginglymostoma","Sharks","TIBURON",862.6,10560
2024,"Haemulon","Demersal marine fishes","OTRAS",783599.35,10540783.2
2024,"Haemulopsis","Demersal marine fishes","RONCO",111005.8,2105150
2024,"Haliotis","Molluscs excl. Cephalopods","ABULON",4889.94,727350
2024,"Hexaplex","Molluscs excl. Cephalopods","CARACOL",219333,2576007
2024,"Hoplopagrus","Demersal marine fishes","PARGO",174942.08,7920526.9
2024,"Hypanus","Demersal marine fishes","RAYA Y SIMILARES",3210633.31,44753425.8
2024,"Hyporthodus","Demersal marine fishes","MERO",2207463.841,130730383.39
2024,"Istiophorus","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",68068.5,1073684.5
2024,"Isurus","Sharks","TIBURON",1039622.925,13631222.9
2024,"Katsuwonus","Pelagic marine fish (excl. anchovy & sardine)","BARRILETE",13539845.93,127222359.71
2024,"Lamna","Sharks","TIBURON",4759.95,80284
2024,"Larimus","Demersal marine fishes","CORVINA",2592,59880
2024,"Lobatus","Molluscs excl. Cephalopods","CARACOL",51045,703870
2024,"Lutjanus","Demersal marine fishes","GUACHINANGO",5028716.6895,316201383.82
2024,"Megapitaria","Molluscs excl. Cephalopods","ALMEJA",42893,1529920
2024,"Megastraea","Molluscs excl. Cephalopods","CARACOL",81193,667105
2024,"Menticirrhus","Demersal marine fishes","BERRUGATA",29083.832,484667.4
2024,"Merluccius","Demersal marine fishes","OTRAS",27453117.7,242378160
2024,"Mesocentrotus","Echinoderms","ERIZO",13088,160497
2024,"Microlepidotus","Demersal marine fishes","OTRAS",43525,973914
2024,"Micropogonias","Demersal marine fishes","BERRUGATA",12947470.35,181590138.6
2024,"Mugil","Demersal marine fishes","LISA",362586.5,4893419
2024,"Mustelus","Sharks","TIBURON",806789.55,12715952.2
2024,"Mycteroperca","Demersal marine fishes","CABRILLA",1011792.774,54064536.05
2024,"Nasolamia","Sharks","TIBURON",31663.75,645548
2024,"Nematistius","Demersal marine fishes","OTRAS",2762,36840
2024,"Nicholsina","Demersal marine fishes","OTRAS",391,10635
2024,"Oligoplites","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",1990,19900
2024,"Opisthonema","Anchovy & Sardine (small pelagics)","SARDINA",234375650.0836,2013290596.496
2024,"Orthopristis","Demersal marine fishes","OTRAS",111531,972929
2024,"Panopea","Molluscs excl. Cephalopods","ALMEJA",1616018.15,52552227.25
2024,"Panulirus","Crustaceans","LANGOSTA",184638.3,50964791
2024,"Paralabrax","Demersal marine fishes","OTRAS",1896787.56,39393705.5
2024,"Paranthias","Demersal marine fishes","OTRAS",5811.35,128202
2024,"Parapsettus","Demersal marine fishes","OTRAS",11650,253415
2024,"Penaeus","Shrimps, prawns","CAMARON",228399423.6467,21430182243.6988
2024,"Prionace","Sharks","TIBURON",5146010.8,59044753
2024,"Pseudobatos","Demersal marine fishes","RAYA Y SIMILARES",737954.9,10071366
2024,"Rimapenaeus","Shrimps, prawns","CAMARON",18480,340000
2024,"Sardinops","Anchovy & Sardine (small pelagics)","SARDINA",31270274.0712,64248054.187
2024,"Scomber","Pelagic marine fish (excl. anchovy & sardine)","MACARELA",33863265.7864,75385687.554
2024,"Scomberomorus","Pelagic marine fish (excl. anchovy & sardine)","SIERRA",12159328.73,276755146.58
2024,"Scorpaena","Demersal marine fishes","OTRAS",1065,13204
2024,"Selene","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",424211.1,4095484
2024,"Seriola","Pelagic marine fish (excl. anchovy & sardine)","ESMEDREGAL",4492.6,165006
2024,"Sicyonia","Shrimps, prawns","CAMARON",800,15000
2024,"Sphoeroides","Demersal marine fishes","OTRAS",999235.155,48741068.909
2024,"Sphyraena","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",2715,56752
2024,"Sphyrna","Sharks","TIBURON",1183627.85,14645824.3
2024,"Squatina","Sharks","TIBURON",557648,9075838
2024,"Stereolepis","Demersal marine fishes","OTRAS",110160.5,1210615
2024,"Stomolophus","Jellies","OTRAS",57235825.07,166998114.297
2024,"Strongylocentrotus","Echinoderms","ERIZO",2800,12100
2024,"Synodus","Demersal marine fishes","OTRAS",443262.6,3577640
2024,"Thunnus","Pelagic marine fish (excl. anchovy & sardine)","ATUN",119250413.29,1353447879.81
2024,"Trachinotus","Pelagic marine fish (excl. anchovy & sardine)","PAMPANO",94257.791,1735277
2024,"Trichiurus","Pelagic marine fish (excl. anchovy & sardine)","CINTILLA",538,67440
2024,"Turbo","Molluscs excl. Cephalopods","CARACOL",8019,131715.44
2024,"Xiphias","Pelagic marine fish (excl. anchovy & sardine)","OTRAS",497036.25,25358690
