RNP ACTIVO,NOMBRE ACTIVO,CLAVE SITIO DESEMBARQUE,NOMBRE SITIO DESEMBARQUE,RNPA UNIDAD ECONOMICA,UNIDAD ECONOMICA,NOMBRE ESTADO,CLAVE OFICINA,NOMBRE OFICINA,TIPO AVISO,FOLIO AVISO,FECHA AVISO,ORIGEN PESCA,CLAVE LUGARCAPTURA,NOMBRE LUGARCAPTURA,NUMERO EMBARCACIONES,MES CORTE,A—O CORTE,PERIODO INICIO,PERIODO FIN,DURACION,DIAS EFECTIVOS,TIPO ZONA,PRODUCCION ACUACULTURAL,NUMERO PERMISO,FECHA EXPEDICION,FECHA VIGENCIA,NOMBRE PRINCIPAL,CLAVE ESPECIE,NOMBRE ESPECIE,PESO DESEMBARCADO_KILOGRAMOS,PESO VIVO_KILOGRAMOS,PRECIO_PESOS,VALOR_PESOS,LITORAL
,,2602020,BAHIA LOBOS,2602001162,SCPP EL PULPO SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071458,6/3/25,CAPTURA,2602018,BAHIA DE LOBOS AL COLORADO,5,JUNIO,2025,6/1/25,6/3/25,3,3,LITORAL,NO,1.26E+11,3/6/24,3/6/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,20000,20000,2,40000,PACIFICO
,,2602020,BAHIA LOBOS,2602001162,SCPP EL PULPO SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071460,6/3/25,CAPTURA,2602018,BAHIA DE LOBOS AL COLORADO,5,JUNIO,2025,6/3/25,6/3/25,1,1,LITORAL,NO,1.26E+11,3/6/24,3/6/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,20000,20000,2,40000,PACIFICO
,,2602020,BAHIA LOBOS,2602001162,SCPP EL PULPO SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071462,6/3/25,CAPTURA,2602018,BAHIA DE LOBOS AL COLORADO,5,JUNIO,2025,6/3/25,6/3/25,1,1,LITORAL,NO,1.26E+11,3/6/24,3/6/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,16000,16000,2,32000,PACIFICO
,,2602020,BAHIA LOBOS,2602001162,SCPP EL PULPO SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071463,6/3/25,CAPTURA,2602018,BAHIA DE LOBOS AL COLORADO,5,JUNIO,2025,6/1/25,6/3/25,3,3,LITORAL,NO,1.26E+11,3/6/24,3/6/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,18000,18000,2,36000,PACIFICO
,,2602020,BAHIA LOBOS,2602001162,SCPP EL PULPO SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071464,6/3/25,CAPTURA,2602018,BAHIA DE LOBOS AL COLORADO,5,JUNIO,2025,6/2/25,6/2/25,1,1,LITORAL,NO,1.26E+11,3/6/24,3/6/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,14000,14000,2,28000,PACIFICO
,,2602020,BAHIA LOBOS,2602001162,SCPP EL PULPO SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071467,6/3/25,CAPTURA,2602018,BAHIA DE LOBOS AL COLORADO,5,JUNIO,2025,6/3/25,6/3/25,1,1,LITORAL,NO,1.26E+11,3/6/24,3/6/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,16000,16000,2,32000,PACIFICO
,,2602020,BAHIA LOBOS,2602001162,SCPP EL PULPO SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071470,6/3/25,CAPTURA,2602018,BAHIA DE LOBOS AL COLORADO,5,JUNIO,2025,6/1/25,6/2/25,2,2,LITORAL,NO,1.26E+11,3/6/24,3/6/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,16000,16000,2,32000,PACIFICO
,,2604115,LAS GUASIMAS,2604000378,SCPP COMUNIDADES YAQUIS SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071256,6/3/25,CAPTURA,2604101,BAHIA DE GUASIMAS,75,JUNIO,2025,6/3/25,6/3/25,1,1,BAHIA,NO,1.26E+11,12/4/20,12/4/25,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,200000,200000,2.28,456000,PACIFICO
,,2604009,BAHIA DE LOBOS,2602006765,ACUICOLA BATOSALY S.C. DE R.L. DE C.V.,SONORA,2602,CD. OBREGON,MENORES,BE2025071346,6/3/25,CAPTURA,2604009,BAHIA LOBOS,1,JUNIO,2025,5/17/25,6/1/25,16,16,BAHIA,NO,1.26E+11,4/15/21,4/15/26,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,3169,3169,1.5,4753.5,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071376,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/2/25,6/3/25,2,2,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071383,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/2/25,6/3/25,2,2,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604057,BAHIA GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071385,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/2/25,6/3/25,2,2,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,5950,5950,2,11900,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071471,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/1/25,6/3/25,3,3,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071472,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/1/25,6/3/25,3,3,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071476,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/1/25,6/3/25,3,3,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071477,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/3/25,6/3/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071479,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/1/25,6/3/25,3,3,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604610119,PESCADORES LGL SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071482,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/1/25,6/3/25,3,3,BAHIA,NO,1.26E+11,3/21/24,3/21/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604610119,PESCADORES LGL SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071484,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/3/25,6/3/25,1,1,BAHIA,NO,1.26E+11,3/21/24,3/21/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604610119,PESCADORES LGL SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071486,6/3/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/3/25,6/3/25,1,1,BAHIA,NO,1.26E+11,3/21/24,3/21/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604610119,PESCADORES LGL SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071487,6/3/25,CAPTURA,2604006,GUAYMAS,8,JUNIO,2025,6/3/25,6/3/25,1,1,BAHIA,NO,1.26E+11,3/21/24,3/21/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,5250,5250,2,10500,PACIFICO
,,2604021,PLAYA DEL SOL,2604009619,SCPP ESCAMERA DE RIBERA CERRO DE LAS CALAVERAS SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071686,6/4/25,CAPTURA,2604098,BAHIA LAS GUASIMAS,4,JUNIO,2025,6/4/25,6/4/25,1,1,LITORAL,NO,1.26E+11,3/7/24,3/7/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,16000,16000,2,32000,PACIFICO
,,2604021,PLAYA DEL SOL,2604612958,"LA MANGA RESTAURANTE DO—A ROSITA, S.C. DE R.L. DE C.V.",SONORA,2604,GUAYMAS,MENORES,BE2025071763,6/4/25,CAPTURA,2604023,CAMAPOCHI,2,JUNIO,2025,6/1/25,6/2/25,2,2,LITORAL,NO,1.26E+11,3/6/24,3/6/26,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,7650,7650,3.5,26775,PACIFICO
,,2604021,PLAYA DEL SOL,2604010500,SCPP DE R Y A LOS CAIMANES SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071765,6/4/25,CAPTURA,2604100,LOBOS GUASIMAS,21,JUNIO,2025,6/3/25,6/3/25,1,1,LITORAL,NO,1.26E+11,4/9/25,4/9/30,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,84000,84000,2.5,210000,PACIFICO
,,2604021,PLAYA DEL SOL,2604010500,SCPP DE R Y A LOS CAIMANES SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071766,6/4/25,CAPTURA,2604100,LOBOS GUASIMAS,21,JUNIO,2025,6/4/25,6/4/25,1,1,LITORAL,NO,1.26E+11,4/9/25,4/9/30,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,84000,84000,2.5,210000,PACIFICO
,,2604021,PLAYA DEL SOL,2604612958,"LA MANGA RESTAURANTE DO—A ROSITA, S.C. DE R.L. DE C.V.",SONORA,2604,GUAYMAS,MENORES,BE2025071770,6/4/25,CAPTURA,2604023,CAMAPOCHI,2,JUNIO,2025,6/3/25,6/4/25,2,2,LITORAL,NO,1.26E+11,3/6/24,3/6/26,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,7982,7982,3.5,27937,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071710,6/4/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/4/25,6/4/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071716,6/4/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/4/25,6/4/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071737,6/4/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/4/25,6/4/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071747,6/4/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/4/25,6/4/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025071752,6/4/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/4/25,6/4/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604014,LAS PLAYITAS,2604010054,SCPP ALTAMAR Y RIBERA EL FARO DE GUAYMAS SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071936,6/4/25,CAPTURA,2604091,GUAYMAS EMPALME,5,JUNIO,2025,6/2/25,6/2/25,1,1,BAHIA,NO,1.26E+11,10/23/20,10/23/25,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,19800,19800,2,39600,PACIFICO
,,2604014,LAS PLAYITAS,2604010054,SCPP ALTAMAR Y RIBERA EL FARO DE GUAYMAS SCL,SONORA,2604,GUAYMAS,MENORES,BE2025071937,6/4/25,CAPTURA,2604091,GUAYMAS EMPALME,5,JUNIO,2025,6/3/25,6/3/25,1,1,BAHIA,NO,1.26E+11,10/23/20,10/23/25,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,18700,18700,2,37400,PACIFICO
,,2604021,PLAYA DEL SOL,2604009619,SCPP ESCAMERA DE RIBERA CERRO DE LAS CALAVERAS SCL,SONORA,2604,GUAYMAS,MENORES,BE2025072163,6/5/25,CAPTURA,2604098,BAHIA LAS GUASIMAS,4,JUNIO,2025,6/5/25,6/5/25,1,1,LITORAL,NO,1.26E+11,3/7/24,3/7/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,16000,16000,2,32000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072064,6/5/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/5/25,6/5/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072074,6/5/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/5/25,6/5/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072080,6/5/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/5/25,6/5/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072089,6/5/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/5/25,6/5/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072091,6/5/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/5/25,6/5/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2602003,PAREDONCITO,2602001261,SCPP EL PESCADOR SC DE RL,SONORA,2602,CD. OBREGON,MENORES,BE2025072464,6/6/25,CAPTURA,2602014,SIARIC A BAHIA DE LOBOS,16,JUNIO,2025,6/1/25,6/5/25,5,5,LITORAL,NO,1.26E+11,5/9/25,5/9/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,20000,20000,1.5,30000,PACIFICO
,,2604021,PLAYA DEL SOL,2604009619,SCPP ESCAMERA DE RIBERA CERRO DE LAS CALAVERAS SCL,SONORA,2604,GUAYMAS,MENORES,BE2025072517,6/6/25,CAPTURA,2604098,BAHIA LAS GUASIMAS,4,JUNIO,2025,6/6/25,6/6/25,1,1,LITORAL,NO,1.26E+11,3/7/24,3/7/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,16000,16000,2,32000,PACIFICO
,,2604021,PLAYA DEL SOL,2604010500,SCPP DE R Y A LOS CAIMANES SCL,SONORA,2604,GUAYMAS,MENORES,BE2025072680,6/6/25,CAPTURA,2604100,LOBOS GUASIMAS,21,JUNIO,2025,6/5/25,6/5/25,1,1,LITORAL,NO,1.26E+11,4/9/25,4/9/30,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,84000,84000,2.5,210000,PACIFICO
,,2604021,PLAYA DEL SOL,2604010500,SCPP DE R Y A LOS CAIMANES SCL,SONORA,2604,GUAYMAS,MENORES,BE2025072682,6/6/25,CAPTURA,2604100,LOBOS GUASIMAS,21,JUNIO,2025,6/6/25,6/6/25,1,1,LITORAL,NO,1.26E+11,4/9/25,4/9/30,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,84000,84000,2.5,210000,PACIFICO
,,2604006,GUAYMAS,2604610119,PESCADORES LGL SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072568,6/6/25,CAPTURA,2604006,GUAYMAS,8,JUNIO,2025,6/5/25,6/6/25,2,2,BAHIA,NO,1.26E+11,3/21/24,3/21/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604610119,PESCADORES LGL SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072569,6/6/25,CAPTURA,2604006,GUAYMAS,8,JUNIO,2025,6/5/25,6/6/25,2,2,BAHIA,NO,1.26E+11,3/21/24,3/21/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604610119,PESCADORES LGL SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072571,6/6/25,CAPTURA,2604006,GUAYMAS,8,JUNIO,2025,6/5/25,6/6/25,2,2,BAHIA,NO,1.26E+11,3/21/24,3/21/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604610119,PESCADORES LGL SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072575,6/6/25,CAPTURA,2604006,GUAYMAS,8,JUNIO,2025,6/5/25,6/6/25,2,2,BAHIA,NO,1.26E+11,3/21/24,3/21/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604610119,PESCADORES LGL SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025072577,6/6/25,CAPTURA,2604006,GUAYMAS,8,JUNIO,2025,6/5/25,6/6/25,2,2,BAHIA,NO,1.26E+11,3/21/24,3/21/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,4500,4500,2,9000,PACIFICO
,,2602020,BAHIA LOBOS,2604001574,EL CANTIL DE LOBOS SC DE RL DE CV,SONORA,2602,CD. OBREGON,MENORES,BE2025072685,6/6/25,CAPTURA,2602014,SIARIC A BAHIA DE LOBOS,4,JUNIO,2025,6/6/25,6/6/25,1,1,BAHIA,NO,1.26E+11,5/27/25,5/27/30,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,8000,8000,1.9,15200,PACIFICO
,,2604021,PLAYA DEL SOL,2604009619,SCPP ESCAMERA DE RIBERA CERRO DE LAS CALAVERAS SCL,SONORA,2604,GUAYMAS,MENORES,BE2025072963,6/7/25,CAPTURA,2604098,BAHIA LAS GUASIMAS,4,JUNIO,2025,6/7/25,6/7/25,1,1,LITORAL,NO,1.26E+11,3/7/24,3/7/29,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,16000,16000,2,32000,PACIFICO
,,2604021,PLAYA DEL SOL,2604010500,SCPP DE R Y A LOS CAIMANES SCL,SONORA,2604,GUAYMAS,MENORES,BE2025073027,6/7/25,CAPTURA,2604100,LOBOS GUASIMAS,21,JUNIO,2025,6/7/25,6/7/25,1,1,LITORAL,NO,1.26E+11,4/9/25,4/9/30,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,84000,84000,2.5,210000,PACIFICO
,,2604014,LAS PLAYITAS,2604010054,SCPP ALTAMAR Y RIBERA EL FARO DE GUAYMAS SCL,SONORA,2604,GUAYMAS,MENORES,BE2025073034,6/7/25,CAPTURA,2604091,GUAYMAS EMPALME,5,JUNIO,2025,6/4/25,6/5/25,2,2,BAHIA,NO,1.26E+11,10/23/20,10/23/25,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,19600,19600,2,39200,PACIFICO
,,2604014,LAS PLAYITAS,2604010054,SCPP ALTAMAR Y RIBERA EL FARO DE GUAYMAS SCL,SONORA,2604,GUAYMAS,MENORES,BE2025073035,6/7/25,CAPTURA,2604091,GUAYMAS EMPALME,5,JUNIO,2025,6/6/25,6/6/25,1,1,BAHIA,NO,1.26E+11,10/23/20,10/23/25,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,19600,19600,2,39200,PACIFICO
,,2602020,BAHIA LOBOS,2604001574,EL CANTIL DE LOBOS SC DE RL DE CV,SONORA,2602,CD. OBREGON,MENORES,BE2025073046,6/7/25,CAPTURA,2602014,SIARIC A BAHIA DE LOBOS,6,JUNIO,2025,6/7/25,6/7/25,1,1,BAHIA,NO,1.26E+11,5/27/25,5/27/30,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,16000,16000,1.9,30400,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025073157,6/8/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/8/25,6/8/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025073158,6/8/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/8/25,6/8/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025073159,6/8/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/8/25,6/8/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025073160,6/8/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/8/25,6/8/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025073161,6/8/25,CAPTURA,2604006,GUAYMAS,8,JUNIO,2025,6/8/25,6/8/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,1,10000,PACIFICO
,,2604021,PLAYA DEL SOL,2604010500,SCPP DE R Y A LOS CAIMANES SCL,SONORA,2604,GUAYMAS,MENORES,BE2025073392,6/9/25,CAPTURA,2604100,LOBOS GUASIMAS,21,JUNIO,2025,6/8/25,6/8/25,1,1,LITORAL,NO,1.26E+11,4/9/25,4/9/30,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,84000,84000,2.5,210000,PACIFICO
,,2604021,PLAYA DEL SOL,2604010500,SCPP DE R Y A LOS CAIMANES SCL,SONORA,2604,GUAYMAS,MENORES,BE2025073397,6/9/25,CAPTURA,2604100,LOBOS GUASIMAS,21,JUNIO,2025,6/9/25,6/9/25,1,1,LITORAL,NO,1.26E+11,4/9/25,4/9/30,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,84000,84000,2.5,210000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025073352,6/9/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/9/25,6/9/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
,,2604006,GUAYMAS,2604001772,SCPP COSTA EMPALMENSE SC DE RL DE CV,SONORA,2604,GUAYMAS,MENORES,BE2025073361,6/9/25,CAPTURA,2611001,BAHIA KINO,8,JUNIO,2025,6/9/25,6/9/25,1,1,BAHIA,NO,1.26E+11,3/26/24,3/26/27,OTRAS,9811423H,MEDUSA BOLA DE CA—ON ENT. FCA.,10000,10000,2,20000,PACIFICO
