year,eu_rnpa,Major_Functional_Group,total_catch_kg
2019,0305001893,Marine or freshwater fishes NEI,906
2019,0305001893,Pelagic marine fish (excl. anchovy & sardine),5353
2019,0305001893,Sharks,270
2019,0305001968,Demersal marine fishes,4400
2019,0305002354,Demersal marine fishes,60244
2019,0305002354,Pelagic marine fish (excl. anchovy & sardine),216
2019,0305002644,Molluscs excl. Cephalopods,7337
2019,0305002929,Demersal marine fishes,5295.2
2019,0305002929,Pelagic marine fish (excl. anchovy & sardine),978
2019,0305002929,Sharks,8921.45
2019,0305003113,Demersal marine fishes,9492.6
2019,0305003113,Pelagic marine fish (excl. anchovy & sardine),9718.2
2019,0305003154,Cephalopods,308
2019,0305003162,Demersal marine fishes,20966.85
2019,0305003162,Marine or freshwater fishes NEI,60
2019,0305003162,Pelagic marine fish (excl. anchovy & sardine),413.8
2019,0305003188,Demersal marine fishes,31251.9
2019,0305003188,Pelagic marine fish (excl. anchovy & sardine),100
2019,0305003188,Sharks,139559.5
2019,0305003717,Molluscs excl. Cephalopods,21368
2019,0305004459,Demersal marine fishes,1500
2019,0305004459,Sharks,6314
2019,0305004533,Demersal marine fishes,5910
2019,0305004533,Pelagic marine fish (excl. anchovy & sardine),1100
2019,0305004533,Sharks,88998.75
2019,0305004715,Demersal marine fishes,31676.5
2019,0305004715,Sharks,5840
2019,0305004749,Demersal marine fishes,1980
2019,0305004764,Demersal marine fishes,1598
2019,0305004798,Demersal marine fishes,3847
2019,0305004798,Molluscs excl. Cephalopods,2400
2019,0305004798,Pelagic marine fish (excl. anchovy & sardine),1004.3
2019,0305004921,Anchovy & Sardine (small pelagics),893.6
2019,0305004921,Pelagic marine fish (excl. anchovy & sardine),664
2019,0305004947,Anchovy & Sardine (small pelagics),971.2
2019,0305004947,Pelagic marine fish (excl. anchovy & sardine),1020
2019,0305004988,Anchovy & Sardine (small pelagics),2490.6
2019,0305004988,Pelagic marine fish (excl. anchovy & sardine),2833
2019,0305005183,Demersal marine fishes,19719.2
2019,0305005183,Marine species NEI,781
2019,0305005183,Pelagic marine fish (excl. anchovy & sardine),730
2019,0305005183,Sharks,13700
2019,0305005231,Demersal marine fishes,1280
2019,0305005231,Pelagic marine fish (excl. anchovy & sardine),1155
2019,0305005274,Demersal marine fishes,570
2019,0305005274,Marine or freshwater fishes NEI,350
2019,0305005423,Demersal marine fishes,62159.1
2019,0305005423,Pelagic marine fish (excl. anchovy & sardine),51487
2019,0305005423,Sharks,11969.75
2019,0305005464,Demersal marine fishes,30368.5
2019,0305005464,Marine species NEI,603.9
2019,0305005464,Pelagic marine fish (excl. anchovy & sardine),2647.3
2019,0305005464,Sharks,18286
2019,0305005522,Demersal marine fishes,2103.5
2019,0305005522,Sharks,3805
2019,0305005555,Demersal marine fishes,5173.7
2019,0305005555,Marine species NEI,132
2019,0305005555,Pelagic marine fish (excl. anchovy & sardine),2605
2019,0305005795,Demersal marine fishes,29379.4
2019,0305005795,Pelagic marine fish (excl. anchovy & sardine),20
2019,0305005795,Sharks,116195
2019,0305005811,Demersal marine fishes,440
2019,0305005811,Pelagic marine fish (excl. anchovy & sardine),275
2019,0305005878,Demersal marine fishes,8371.5
2019,0305005878,Pelagic marine fish (excl. anchovy & sardine),446.9
2019,0305005902,Demersal marine fishes,5143.6
2019,0305005902,Pelagic marine fish (excl. anchovy & sardine),330
2019,0305006009,Anchovy & Sardine (small pelagics),1733.16
2019,0305006009,Demersal marine fishes,4301.7
2019,0305006009,Marine species NEI,110
2019,0305006009,Pelagic marine fish (excl. anchovy & sardine),1623
2019,0305006017,Demersal marine fishes,17581.2
2019,0305006017,Marine or freshwater fishes NEI,2146
2019,0305006017,Pelagic marine fish (excl. anchovy & sardine),966
2019,0305006025,Demersal marine fishes,11689.3
2019,0305006025,Pelagic marine fish (excl. anchovy & sardine),3097.8
2019,0305006033,Demersal marine fishes,13761.5
2019,0305006033,Pelagic marine fish (excl. anchovy & sardine),200
2019,0305006074,Anchovy & Sardine (small pelagics),1191.04
2019,0305006074,Pelagic marine fish (excl. anchovy & sardine),903
2019,0305006108,Demersal marine fishes,12323
2019,0305006108,Pelagic marine fish (excl. anchovy & sardine),1277
2019,0305006165,Molluscs excl. Cephalopods,9000
2019,0305006231,Demersal marine fishes,116708.7
2019,0305006231,Marine or freshwater fishes NEI,3453
2019,0305006231,Pelagic marine fish (excl. anchovy & sardine),47714.5
2019,0305006231,Sharks,50691
2019,0305006264,Demersal marine fishes,2164
2019,0305006264,Pelagic marine fish (excl. anchovy & sardine),262
2019,0305006306,Demersal marine fishes,15971
2019,0305006306,Marine or freshwater fishes NEI,1030
2019,0305006306,Molluscs excl. Cephalopods,7050
2019,0305006306,Pelagic marine fish (excl. anchovy & sardine),1766
2019,0305006306,Sharks,132
2019,0305006314,Demersal marine fishes,2778.5
2019,0305006314,Sharks,50072
2019,0305006371,Demersal marine fishes,62924.6
2019,0305006371,Marine species NEI,115
2019,0305006371,Pelagic marine fish (excl. anchovy & sardine),9925.1
2019,0305006397,Demersal marine fishes,3900
2019,0305006397,Pelagic marine fish (excl. anchovy & sardine),500
2019,0305006405,Demersal marine fishes,34089.92
2019,0305006405,Marine or freshwater fishes NEI,205
2019,0305006405,Marine species NEI,529
2019,0305006405,Pelagic marine fish (excl. anchovy & sardine),6148.7
2019,0305006470,Demersal marine fishes,24079.8
2019,0305006512,Demersal marine fishes,14706.7
2019,0305006546,Demersal marine fishes,31713.01
2019,0305006546,Pelagic marine fish (excl. anchovy & sardine),991
2019,0305006579,Demersal marine fishes,2544.7
2019,0305006579,Marine or freshwater fishes NEI,457
2019,0305006579,Pelagic marine fish (excl. anchovy & sardine),1131
2019,0305006645,Demersal marine fishes,26791.9
2019,0305006645,Pelagic marine fish (excl. anchovy & sardine),7415
2019,0305006645,Sharks,613
2019,0305006678,Demersal marine fishes,145207.2
2019,0305006678,Marine or freshwater fishes NEI,2250
2019,0305006678,Marine species NEI,415
2019,0305006678,Pelagic marine fish (excl. anchovy & sardine),16002.5
2019,0305006678,Sharks,91008
2019,0305006728,Demersal marine fishes,8772.3
2019,0305006728,Pelagic marine fish (excl. anchovy & sardine),3838
2019,0305006736,Demersal marine fishes,763.4
2019,0305006736,Marine or freshwater fishes NEI,198
2019,0305006744,Demersal marine fishes,2543.6
2019,0305006744,Pelagic marine fish (excl. anchovy & sardine),726
2019,0305006751,Molluscs excl. Cephalopods,5061
2019,0305006769,Demersal marine fishes,664.1
2019,0305006769,Pelagic marine fish (excl. anchovy & sardine),97
2019,0305006777,Demersal marine fishes,768.7
2019,0305006785,Demersal marine fishes,2713.6
2019,0305006785,Pelagic marine fish (excl. anchovy & sardine),471
2019,0305006793,Demersal marine fishes,8096.5
2019,0305006793,Pelagic marine fish (excl. anchovy & sardine),30
2019,0305006801,Demersal marine fishes,1650
2019,0305006819,Demersal marine fishes,15273.7
2019,0305006819,Marine species NEI,990
2019,0305006819,Pelagic marine fish (excl. anchovy & sardine),3080
2019,0305006827,Demersal marine fishes,7587
2019,0305006827,Pelagic marine fish (excl. anchovy & sardine),305
2019,0305006843,Molluscs excl. Cephalopods,1600
2019,0305006868,Demersal marine fishes,8785
2019,0305006876,Anchovy & Sardine (small pelagics),587.56
2019,0305006876,Demersal marine fishes,1635.4
2019,0305006876,Pelagic marine fish (excl. anchovy & sardine),1207.7
2019,0305006892,Demersal marine fishes,10267
2019,0305006892,Pelagic marine fish (excl. anchovy & sardine),550
2019,0305006934,Demersal marine fishes,5317.1
2019,0305006934,Marine species NEI,803
2019,0305006934,Pelagic marine fish (excl. anchovy & sardine),620
2019,0305006967,Demersal marine fishes,5274
2019,0305006967,Marine species NEI,2277
2019,0305006983,Demersal marine fishes,4464.9
2019,0305006983,Marine or freshwater fishes NEI,443
2019,0305006983,Marine species NEI,132
2019,0305006983,Pelagic marine fish (excl. anchovy & sardine),240
2019,0305006991,Demersal marine fishes,6227.6
2019,0305006991,Pelagic marine fish (excl. anchovy & sardine),1157.7
2019,0305007007,Demersal marine fishes,29502
2019,0305007007,Pelagic marine fish (excl. anchovy & sardine),1756
2019,0305007056,Demersal marine fishes,3528
2019,0305007064,Demersal marine fishes,1626.9
2019,0305007064,Marine or freshwater fishes NEI,615
2019,0305007064,Pelagic marine fish (excl. anchovy & sardine),676.3
2019,0305007098,Demersal marine fishes,2280
2019,0305007098,Pelagic marine fish (excl. anchovy & sardine),2000
2019,0305007122,Demersal marine fishes,3825.9500000000003
2019,0305007122,Marine species NEI,256.3
2019,0305007122,Pelagic marine fish (excl. anchovy & sardine),1651.5
2019,0305007213,Molluscs excl. Cephalopods,24020
2019,0305007221,Demersal marine fishes,1071.3
2019,0305007221,Marine or freshwater fishes NEI,143
2019,0305007221,Pelagic marine fish (excl. anchovy & sardine),127
2019,0305007270,Demersal marine fishes,18995
2019,0305007270,Marine or freshwater fishes NEI,3900
2019,0305007270,Marine species NEI,6270
2019,0305007270,Pelagic marine fish (excl. anchovy & sardine),2970
2019,0305007288,Demersal marine fishes,6429.5
2019,0305007304,Demersal marine fishes,682
2019,0305007312,Demersal marine fishes,1596.4
2019,0305007312,Pelagic marine fish (excl. anchovy & sardine),70
2019,0305007320,Demersal marine fishes,5168.5
2019,0305007320,Pelagic marine fish (excl. anchovy & sardine),154
2019,0305007338,Demersal marine fishes,5589.7
2019,0305007338,Pelagic marine fish (excl. anchovy & sardine),392.7
2019,0305007346,Demersal marine fishes,3216.65
2019,0305007346,Pelagic marine fish (excl. anchovy & sardine),2391.2
2019,0305007361,Demersal marine fishes,7684.4
2019,0305007361,Pelagic marine fish (excl. anchovy & sardine),2912
2019,0305007403,Demersal marine fishes,2479.6
2019,0305007403,Marine species NEI,16.5
2019,0305007403,Pelagic marine fish (excl. anchovy & sardine),307.7
2019,0305007411,Demersal marine fishes,7465
2019,0305007411,Marine or freshwater fishes NEI,600
2019,0305007411,Marine species NEI,1980
2019,0305007411,Pelagic marine fish (excl. anchovy & sardine),2365
2019,0305007429,Demersal marine fishes,1652.3
2019,0305007429,Pelagic marine fish (excl. anchovy & sardine),687
2019,0305007437,Demersal marine fishes,2430.6
2019,0305007437,Pelagic marine fish (excl. anchovy & sardine),404
2019,0305007445,Demersal marine fishes,2946.7
2019,0305007445,Pelagic marine fish (excl. anchovy & sardine),429.2
2019,0305007452,Crustaceans,2080
2019,0305007452,Demersal marine fishes,3402.9
2019,0305007452,Marine or freshwater fishes NEI,548
2019,0305007452,Pelagic marine fish (excl. anchovy & sardine),1267
2019,0305007585,Demersal marine fishes,51994.6
2019,0305007585,Marine species NEI,323
2019,0305007585,Pelagic marine fish (excl. anchovy & sardine),771.5
2019,0305007593,Demersal marine fishes,29683.5
2019,0305007593,Marine species NEI,11
2019,0305007593,Pelagic marine fish (excl. anchovy & sardine),67
2019,0305007627,Demersal marine fishes,11092.4
2019,0305007627,Marine species NEI,1092
2019,0305007627,Pelagic marine fish (excl. anchovy & sardine),770
2019,0305007635,Demersal marine fishes,2764
2019,0305007635,Marine or freshwater fishes NEI,300
2019,0305007635,Pelagic marine fish (excl. anchovy & sardine),660
2019,0305007643,Demersal marine fishes,1595
2019,0305007643,Pelagic marine fish (excl. anchovy & sardine),376
2019,0305007692,Demersal marine fishes,5673.8
2019,0305007692,Marine or freshwater fishes NEI,180
2019,0305007692,Pelagic marine fish (excl. anchovy & sardine),914
2019,0305007718,Demersal marine fishes,6897.2
2019,0305007718,Pelagic marine fish (excl. anchovy & sardine),50
2019,0305007734,Demersal marine fishes,286
2019,0305007759,Demersal marine fishes,144863.2
2019,0305007759,Marine or freshwater fishes NEI,642
2019,0305007759,Marine species NEI,388
2019,0305007759,Pelagic marine fish (excl. anchovy & sardine),32913.8
2019,0305007759,Sharks,50382
2019,0305007783,Demersal marine fishes,1216.2
2019,0305007783,Marine species NEI,191.4
2019,0305007817,Demersal marine fishes,9075
2019,0305007817,Marine or freshwater fishes NEI,100
2019,0305007817,Pelagic marine fish (excl. anchovy & sardine),1110
2019,0305007841,Demersal marine fishes,13299.4
2019,0305007841,Marine species NEI,18450.3
2019,0305007999,Molluscs excl. Cephalopods,23340
2019,0305008013,Demersal marine fishes,1238
2019,0305008047,Demersal marine fishes,11880
2019,0305008054,Cephalopods,3089.9
2019,0305008054,Demersal marine fishes,8925.45
2019,0305008054,Pelagic marine fish (excl. anchovy & sardine),7648.1
2019,0305008179,Demersal marine fishes,7650.5
2019,0305008179,Pelagic marine fish (excl. anchovy & sardine),202
2019,0305008195,Demersal marine fishes,1846
2019,0305008195,Marine or freshwater fishes NEI,20
2019,0305008195,Marine species NEI,209
2019,0305008195,Pelagic marine fish (excl. anchovy & sardine),686
2019,0305008328,Demersal marine fishes,7425.6
2019,0305008328,Pelagic marine fish (excl. anchovy & sardine),3546.4
2019,0305008377,Demersal marine fishes,18072.5
2019,0305008492,Demersal marine fishes,4816.6
2019,0305008492,Marine or freshwater fishes NEI,595
2019,0305008492,Pelagic marine fish (excl. anchovy & sardine),80
2019,0305008518,Demersal marine fishes,249798.55
2019,0305008518,Pelagic marine fish (excl. anchovy & sardine),30487.5
2019,0305008567,Demersal marine fishes,22271.6
2019,0305008609,Demersal marine fishes,97343
2019,0305008609,Sharks,30356
2019,0305008617,Molluscs excl. Cephalopods,7082.67
2019,0305008625,Anchovy & Sardine (small pelagics),1731.3600000000001
2019,0305008625,Pelagic marine fish (excl. anchovy & sardine),2962
2019,0305008641,Demersal marine fishes,200
2019,0305008641,Pelagic marine fish (excl. anchovy & sardine),4930
2019,0305008732,Demersal marine fishes,3680.1
2019,0305008732,Pelagic marine fish (excl. anchovy & sardine),752
2019,0305008740,Demersal marine fishes,20398.6
2019,0305008740,Pelagic marine fish (excl. anchovy & sardine),1518.5
2019,0305008971,Demersal marine fishes,65520.2
2019,0305008971,Pelagic marine fish (excl. anchovy & sardine),676
2019,0305008971,Sharks,22565
2019,0306000076,Crustaceans,847
2019,0306000076,Demersal marine fishes,999.95
2019,0306000076,Molluscs excl. Cephalopods,101.047
2019,0306000118,Demersal marine fishes,1091.2
2019,0306000118,Molluscs excl. Cephalopods,388
2019,0306000118,Pelagic marine fish (excl. anchovy & sardine),215
2019,0306000118,Sharks,3646
2019,0306000191,Demersal marine fishes,4051
2019,0306000191,Pelagic marine fish (excl. anchovy & sardine),861
2019,0306000274,Demersal marine fishes,46616.25
2019,0306000274,Pelagic marine fish (excl. anchovy & sardine),8685
2019,0306000274,Sharks,33903.7
2019,0306000282,Cephalopods,3399
2019,0306000860,Anchovy & Sardine (small pelagics),970
2019,0306000860,Molluscs excl. Cephalopods,8737
2019,0306000860,Pelagic marine fish (excl. anchovy & sardine),1191
2019,0306000902,Echinoderms,29320
2019,0306000936,Demersal marine fishes,11620.8
2019,0306000936,Molluscs excl. Cephalopods,1277
2019,0306000936,Pelagic marine fish (excl. anchovy & sardine),2645.2
2019,0306000951,Demersal marine fishes,98820.75
2019,0306000951,Marine or freshwater fishes NEI,168
2019,0306000951,Pelagic marine fish (excl. anchovy & sardine),21609
2019,0306000951,Sharks,3257.5
2019,0306000993,Demersal marine fishes,7749
2019,0306000993,Pelagic marine fish (excl. anchovy & sardine),518
2019,0306001033,Demersal marine fishes,3232.1
2019,0306001033,Pelagic marine fish (excl. anchovy & sardine),1820
2019,0306001041,Anchovy & Sardine (small pelagics),263
2019,0306001041,Demersal marine fishes,8506.8
2019,0306001041,Molluscs excl. Cephalopods,2625
2019,0306001041,Pelagic marine fish (excl. anchovy & sardine),5059
2019,0306001082,Cephalopods,500
2019,0306001082,Demersal marine fishes,7996.1
2019,0306001082,Marine or freshwater fishes NEI,511.1
2019,0306001082,Pelagic marine fish (excl. anchovy & sardine),3075.7
2019,0306001090,Demersal marine fishes,6622.1
2019,0306001090,Marine or freshwater fishes NEI,97
2019,0306001090,Pelagic marine fish (excl. anchovy & sardine),501
2019,0306001108,Demersal marine fishes,8334.9
2019,0306001108,Pelagic marine fish (excl. anchovy & sardine),882
2019,0306001223,Demersal marine fishes,271.8
2019,0306001280,Demersal marine fishes,1987.5
2019,0306001280,Pelagic marine fish (excl. anchovy & sardine),2425
2019,0306001290,Cephalopods,4967.5
2019,0306001290,Demersal marine fishes,109001.1
2019,0306001290,Molluscs excl. Cephalopods,21900
2019,0306001290,Pelagic marine fish (excl. anchovy & sardine),5330
2019,0306001371,Demersal marine fishes,2093.5
2019,0306001371,Molluscs excl. Cephalopods,90
2019,0306001702,Demersal marine fishes,36042.3
2019,0306001702,Pelagic marine fish (excl. anchovy & sardine),4993
2019,0306001702,Sharks,817.25
2019,0306001710,Marine species NEI,7506
2019,0306001710,Pelagic marine fish (excl. anchovy & sardine),3971
2019,0306001744,Demersal marine fishes,79085.35
2019,0306001744,Pelagic marine fish (excl. anchovy & sardine),3443
2019,0306001744,Sharks,406.6
2019,0306001769,Demersal marine fishes,13545
2019,0306001777,Demersal marine fishes,1837.1
2019,0306001777,Molluscs excl. Cephalopods,4581
2019,0306001777,Pelagic marine fish (excl. anchovy & sardine),877
2019,0306001785,Demersal marine fishes,98454.6
2019,0306001785,Marine or freshwater fishes NEI,7
2019,0306001785,Marine species NEI,4
2019,0306001785,Pelagic marine fish (excl. anchovy & sardine),4642.7
2019,0306001793,Demersal marine fishes,86379.9
2019,0306001793,Pelagic marine fish (excl. anchovy & sardine),26378
2019,0306001793,Sharks,864
2019,0306001801,Demersal marine fishes,16783
2019,0306001801,Pelagic marine fish (excl. anchovy & sardine),6088
2019,0306001827,Demersal marine fishes,57623.2
2019,0306001827,Marine or freshwater fishes NEI,5
2019,0306001827,Marine species NEI,17.6
